Time(s),totalNaloxone_mg,m_AfferentChemoreceptor_Hz ,m_CentralFrequencyDelta_Per_min ,m_CentralPressureDelta_cmH2O ,m_PeripheralFrequencyDelta_Per_min ,m_PeripheralPressureDelta_cmH2O ,m_OxygenAutoregulatorHeart ,m_OxygenAutoregulatorMuscle ,OxygenSaturation,HeartRate(1/min),Fentanyl-PlasmaConcentration(ug/mL),Naloxone-PlasmaConcentration,Fentanyl-EffectSiteConcentration(ug/mL),Naloxone-EffectSiteConcentration,ArterialBloodPH,CardiacOutput(mL/min),MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),RespirationRate(1/min),TidalVolume(mL),HeartStrokeVolume(mL),EndTidalCarbonDioxideFraction,TotalAlveolarVentilation(L/min),SystemicVascularResistance(mmHg_s/mL),BloodVolume(mL),MeanUrineOutput(mL/hr),NeuromuscularBlockLevel
809,16,3.57737,1.12909,1.04844,1.03284,0.344282,0,0,0.980719,71.766,0.000749962,0.0236877,0.00496744,0.00754558,7.384,5756.95,96.7908,115.531,75.402,18.0723,643.611,80.2184,0.0491138,9.91141,0.967641,5562.28,79.6997,0
810,16,3.57464,1.13245,1.05156,1.02485,0.341616,0,0,0.980736,71.7889,0.00074495,0.0237317,0.00495725,0.00757412,7.38403,5758.65,96.7874,115.533,75.395,18.0723,643.611,80.2164,0.0491138,9.91141,0.967319,5562.35,79.8062,0
810,16,3.57464,1.13245,1.05156,1.02485,0.341616,0,0,0.980736,71.7889,0.00074495,0.0237317,0.00495725,0.00757412,7.38403,5758.65,96.7874,115.533,75.395,18.0723,643.611,80.2164,0.0491138,9.91141,0.967319,5562.35,79.8062,0
811,16,3.57159,1.13579,1.05467,1.01685,0.338949,0,0,0.980764,71.7713,0.000740173,0.0237781,0.00494708,0.00760268,7.38418,5757.69,96.7801,115.523,75.3888,18.0723,644.062,80.2228,0.0490526,9.91818,0.9674,5562.42,79.6607,0
811,16,3.57159,1.13579,1.05467,1.01685,0.338949,0,0,0.980764,71.7713,0.000740173,0.0237781,0.00494708,0.00760268,7.38418,5757.69,96.7801,115.523,75.3888,18.0723,644.062,80.2228,0.0490526,9.91818,0.9674,5562.42,79.6607,0
812,16,3.56816,1.1391,1.05774,1.00883,0.336276,0,0,0.980788,71.7511,0.000735597,0.0238267,0.00493692,0.00763128,7.38428,5756.53,96.7736,115.512,75.3849,18.0723,644.062,80.2291,0.0490526,9.91818,0.967525,5562.5,79.3141,0
812,16,3.56816,1.1391,1.05774,1.00883,0.336276,0,0,0.980788,71.7511,0.000735597,0.0238267,0.00493692,0.00763128,7.38428,5756.53,96.7736,115.512,75.3849,18.0723,644.062,80.2291,0.0490526,9.91818,0.967525,5562.5,79.3141,0
813,16,3.56557,1.14242,1.06082,1.00079,0.333598,0,0,0.980807,71.7847,0.000737607,0.0238718,0.00492679,0.0076599,7.38428,5759.11,96.768,115.515,75.375,18.0723,644.062,80.2275,0.0490526,9.91818,0.967028,5562.57,79.1834,0
813,16,3.56557,1.14242,1.06082,1.00079,0.333598,0,0,0.980807,71.7847,0.000737607,0.0238718,0.00492679,0.0076599,7.38428,5759.11,96.768,115.515,75.375,18.0723,644.062,80.2275,0.0490526,9.91818,0.967028,5562.57,79.1834,0
814,16,3.56292,1.14573,1.06389,0.992766,0.330922,0,0,0.980839,71.7654,0.000735662,0.0239128,0.00491667,0.00768855,7.38443,5758.05,96.7611,115.505,75.3694,18.0723,644.062,80.2343,0.0490526,9.91818,0.967133,5562.64,79.5136,0
814,16,3.56292,1.14573,1.06389,0.992766,0.330922,0,0,0.980839,71.7654,0.000735662,0.0239128,0.00491667,0.00768855,7.38443,5758.05,96.7611,115.505,75.3694,18.0723,644.062,80.2343,0.0490526,9.91818,0.967133,5562.64,79.5136,0
815,16,3.55961,1.149,1.06693,0.984728,0.328243,0,0,0.980861,71.7459,0.000730868,0.0239554,0.00490657,0.00771723,7.38453,5756.93,96.7552,115.495,75.366,18.0723,644.522,80.2405,0.0489806,9.92507,0.967256,5562.71,79.6945,0
815,16,3.55961,1.149,1.06693,0.984728,0.328243,0,0,0.980861,71.7459,0.000730868,0.0239554,0.00490657,0.00771723,7.38453,5756.93,96.7552,115.495,75.366,18.0723,644.522,80.2405,0.0489806,9.92507,0.967256,5562.71,79.6945,0
816,16,3.5568,1.15226,1.06996,0.976676,0.325559,0,0,0.980867,71.7596,0.00072615,0.0240007,0.00489648,0.00774594,7.38451,5757.99,96.7529,115.495,75.3628,18.0723,644.522,80.2401,0.0489806,9.92507,0.967052,5562.79,79.6096,0
816,16,3.5568,1.15226,1.06996,0.976676,0.325559,0,0,0.980867,71.7596,0.00072615,0.0240007,0.00489648,0.00774594,7.38451,5757.99,96.7529,115.495,75.3628,18.0723,644.522,80.2401,0.0489806,9.92507,0.967052,5562.79,79.6096,0
817,16,3.55447,1.15554,1.073,0.968629,0.322876,0,0,0.980884,71.7795,0.000721639,0.0240483,0.00488642,0.00777467,7.38455,5759.5,96.7502,115.498,75.3565,18.0723,644.522,80.2389,0.0489806,9.92507,0.966769,5562.86,79.3116,0
817,16,3.55447,1.15554,1.073,0.968629,0.322876,0,0,0.980884,71.7795,0.000721639,0.0240483,0.00488642,0.00777467,7.38455,5759.5,96.7502,115.498,75.3565,18.0723,644.522,80.2389,0.0489806,9.92507,0.966769,5562.86,79.3116,0
818,16,3.55148,1.15877,1.076,0.960584,0.320195,0,0,0.980921,71.7405,0.000721867,0.0240948,0.00487636,0.00780344,7.38474,5757.29,96.7379,115.478,75.3481,18.0723,644.99,80.2516,0.0489021,9.93207,0.967007,5562.94,79.0379,0
818,16,3.55148,1.15877,1.076,0.960584,0.320195,0,0,0.980921,71.7405,0.000721867,0.0240948,0.00487636,0.00780344,7.38474,5757.29,96.7379,115.478,75.3481,18.0723,644.99,80.2516,0.0489021,9.93207,0.967007,5562.94,79.0379,0
819,16,3.54834,1.16199,1.07899,0.952524,0.317508,0,0,0.980935,71.7557,0.000721504,0.0241354,0.00486633,0.00783223,7.38476,5758.45,96.7359,115.48,75.345,18.0723,644.99,80.2508,0.0489021,9.93207,0.966789,5563.01,79.3264,0
819,16,3.54834,1.16199,1.07899,0.952524,0.317508,0,0,0.980935,71.7557,0.000721504,0.0241354,0.00486633,0.00783223,7.38476,5758.45,96.7359,115.48,75.345,18.0723,644.99,80.2508,0.0489021,9.93207,0.966789,5563.01,79.3264,0
820,16,3.54598,1.16521,1.08198,0.944466,0.314822,0,0,0.980952,71.7743,0.000717114,0.0241769,0.00485632,0.00786104,7.38481,5759.86,96.7331,115.482,75.3387,18.0723,644.99,80.2497,0.0489021,9.93207,0.966522,5563.08,79.5776,0
820,16,3.54598,1.16521,1.08198,0.944466,0.314822,0,0,0.980952,71.7743,0.000717114,0.0241769,0.00485632,0.00786104,7.38481,5759.86,96.7331,115.482,75.3387,18.0723,644.99,80.2497,0.0489021,9.93207,0.966522,5563.08,79.5776,0
821,16,3.5432,1.1684,1.08495,0.936414,0.312138,0,0,0.980978,71.7527,0.000712452,0.0242211,0.00484632,0.00788989,7.38495,5758.63,96.7264,115.471,75.3336,18.0723,645.466,80.2567,0.0488196,9.93918,0.966656,5563.15,79.5556,0
821,16,3.5432,1.1684,1.08495,0.936414,0.312138,0,0,0.980978,71.7527,0.000712452,0.0242211,0.00484632,0.00788989,7.38495,5758.63,96.7264,115.471,75.3336,18.0723,645.466,80.2567,0.0488196,9.93918,0.966656,5563.15,79.5556,0
822,16,3.54005,1.17157,1.08788,0.928351,0.30945,0,0,0.980997,71.7358,0.000707997,0.0242676,0.00483634,0.00791876,7.38504,5757.66,96.721,115.462,75.3305,18.0723,645.466,80.2621,0.0488196,9.93918,0.96676,5563.23,79.3086,0
822,16,3.54005,1.17157,1.08788,0.928351,0.30945,0,0,0.980997,71.7358,0.000707997,0.0242676,0.00483634,0.00791876,7.38504,5757.66,96.721,115.462,75.3305,18.0723,645.466,80.2621,0.0488196,9.93918,0.96676,5563.23,79.3086,0
823,16,3.53765,1.17473,1.09082,0.920282,0.306761,0,0,0.981007,71.7699,0.000706144,0.0243149,0.00482638,0.00794765,7.38504,5760.26,96.7162,115.466,75.3209,18.0723,645.466,80.2601,0.0488196,9.93918,0.966271,5563.3,78.9493,0
823,16,3.53765,1.17473,1.09082,0.920282,0.306761,0,0,0.981007,71.7699,0.000706144,0.0243149,0.00482638,0.00794765,7.38504,5760.26,96.7162,115.466,75.3209,18.0723,645.466,80.2601,0.0488196,9.93918,0.966271,5563.3,78.9493,0
824,16,3.53514,1.17788,1.09375,0.912223,0.304074,0,0,0.981041,71.7476,0.000707466,0.0243558,0.00481643,0.00797658,7.3852,5758.98,96.7094,115.455,75.3159,18.0723,645.466,80.2671,0.0488196,9.93918,0.966413,5563.38,79.1452,0
824,16,3.53514,1.17788,1.09375,0.912223,0.304074,0,0,0.981041,71.7476,0.000707466,0.0243558,0.00481643,0.00797658,7.3852,5758.98,96.7094,115.455,75.3159,18.0723,645.466,80.2671,0.0488196,9.93918,0.966413,5563.38,79.1452,0
825,16,3.5319,1.18099,1.09663,0.904157,0.301386,0,0,0.981061,71.7323,0.000703672,0.0243961,0.0048065,0.00800553,7.3853,5758.11,96.7042,115.447,75.3128,18.0723,645.947,80.2722,0.0487349,9.94635,0.966502,5563.45,79.452,0
825,16,3.5319,1.18099,1.09663,0.904157,0.301386,0,0,0.981061,71.7323,0.000703672,0.0243961,0.0048065,0.00800553,7.3853,5758.11,96.7042,115.447,75.3128,18.0723,645.947,80.2722,0.0487349,9.94635,0.966502,5563.45,79.452,0
826,16,3.52915,1.18409,1.09951,0.89608,0.298693,0,0,0.981066,71.751,0.000699066,0.0244391,0.00479659,0.0080345,7.38529,5759.51,96.7025,115.449,75.3094,18.0723,645.947,80.2707,0.0487349,9.94635,0.966248,5563.52,79.4969,0
826,16,3.52915,1.18409,1.09951,0.89608,0.298693,0,0,0.981066,71.751,0.000699066,0.0244391,0.00479659,0.0080345,7.38529,5759.51,96.7025,115.449,75.3094,18.0723,645.947,80.2707,0.0487349,9.94635,0.966248,5563.52,79.4969,0
827,16,3.5268,1.18718,1.10238,0.888011,0.296004,0,0,0.981083,71.7665,0.000694672,0.0244846,0.0047867,0.0080635,7.38535,5760.72,96.6993,115.45,75.303,18.0723,645.947,80.2703,0.0487349,9.94635,0.96601,5563.6,79.3031,0
827,16,3.5268,1.18718,1.10238,0.888011,0.296004,0,0,0.981083,71.7665,0.000694672,0.0244846,0.0047867,0.0080635,7.38535,5760.72,96.6993,115.45,75.303,18.0723,645.947,80.2703,0.0487349,9.94635,0.96601,5563.6,79.3031,0
828,16,3.52382,1.19024,1.10522,0.879944,0.293315,0,0,0.981109,71.73,0.000691046,0.0245319,0.00477682,0.00809253,7.3855,5758.65,96.6874,115.431,75.295,18.0723,646.433,80.2822,0.0486489,9.95359,0.96623,5563.68,78.9261,0
828,16,3.52382,1.19024,1.10522,0.879944,0.293315,0,0,0.981109,71.73,0.000691046,0.0245319,0.00477682,0.00809253,7.3855,5758.65,96.6874,115.431,75.295,18.0723,646.433,80.2822,0.0486489,9.95359,0.96623,5563.68,78.9261,0
829,16,3.52078,1.19327,1.10804,0.871863,0.290621,0,0,0.981128,71.7503,0.000693441,0.0245736,0.00476696,0.00812158,7.38556,5760.16,96.6859,115.434,75.2914,18.0723,646.433,80.2805,0.0486489,9.95359,0.965958,5563.75,78.9767,0
829,16,3.52078,1.19327,1.10804,0.871863,0.290621,0,0,0.981128,71.7503,0.000693441,0.0245736,0.00476696,0.00812158,7.38556,5760.16,96.6859,115.434,75.2914,18.0723,646.433,80.2805,0.0486489,9.95359,0.965958,5563.75,78.9767,0
830,16,3.51845,1.1963,1.11085,0.863784,0.287928,0,0,0.981146,71.7641,0.000690543,0.0246131,0.00475712,0.00815065,7.38562,5761.26,96.6825,115.435,75.285,18.0723,646.433,80.2805,0.0486489,9.95359,0.965736,5563.82,79.3154,0
830,16,3.51845,1.1963,1.11085,0.863784,0.287928,0,0,0.981146,71.7641,0.000690543,0.0246131,0.00475712,0.00815065,7.38562,5761.26,96.6825,115.435,75.285,18.0723,646.433,80.2805,0.0486489,9.95359,0.965736,5563.82,79.3154,0
831,16,3.51564,1.19931,1.11364,0.855712,0.285237,0,0,0.98117,71.741,0.00068599,0.0246548,0.0047473,0.00817975,7.38576,5759.93,96.6757,115.424,75.28,18.0723,646.922,80.2879,0.0485623,9.96085,0.965887,5563.9,79.4297,0
831,16,3.51564,1.19931,1.11364,0.855712,0.285237,0,0,0.98117,71.741,0.00068599,0.0246548,0.0047473,0.00817975,7.38576,5759.93,96.6757,115.424,75.28,18.0723,646.922,80.2879,0.0485623,9.96085,0.965887,5563.9,79.4297,0
832,16,3.51252,1.20228,1.1164,0.84763,0.282543,0,0,0.981185,71.7289,0.000681648,0.0246992,0.00473749,0.00820888,7.38582,5759.28,96.6708,115.416,75.277,18.0723,646.922,80.2924,0.0485623,9.96085,0.965943,5563.97,79.2919,0
832,16,3.51252,1.20228,1.1164,0.84763,0.282543,0,0,0.981185,71.7289,0.000681648,0.0246992,0.00473749,0.00820888,7.38582,5759.28,96.6708,115.416,75.277,18.0723,646.922,80.2924,0.0485623,9.96085,0.965943,5563.97,79.2919,0
833,16,3.51013,1.20524,1.11915,0.839542,0.279847,0,0,0.98119,71.7506,0.000677491,0.0247457,0.0047277,0.00823802,7.38583,5760.9,96.6693,115.42,75.2733,18.0723,646.922,80.2905,0.0485623,9.96085,0.965655,5564.05,78.9526,0
833,16,3.51013,1.20524,1.11915,0.839542,0.279847,0,0,0.98119,71.7506,0.000677491,0.0247457,0.0047277,0.00823802,7.38583,5760.9,96.6693,115.42,75.2733,18.0723,646.922,80.2905,0.0485623,9.96085,0.965655,5564.05,78.9526,0
834,16,3.50766,1.20819,1.12189,0.831465,0.277155,0,0,0.981224,71.7391,0.00067931,0.0247889,0.00471793,0.0082672,7.38598,5760.54,96.659,115.409,75.2619,18.0723,646.922,80.2985,0.0485623,9.96085,0.965604,5564.13,78.828,0
834,16,3.50766,1.20819,1.12189,0.831465,0.277155,0,0,0.981224,71.7391,0.00067931,0.0247889,0.00471793,0.0082672,7.38598,5760.54,96.659,115.409,75.2619,18.0723,646.922,80.2985,0.0485623,9.96085,0.965604,5564.13,78.828,0
835,16,3.50444,1.2111,1.12459,0.823383,0.274461,0,0,0.981245,71.7286,0.00067756,0.0248277,0.00470817,0.00829639,7.38608,5760.01,96.6543,115.402,75.259,18.0723,647.413,80.3028,0.0484754,9.96814,0.965642,5564.2,79.1651,0
835,16,3.50444,1.2111,1.12459,0.823383,0.274461,0,0,0.981245,71.7286,0.00067756,0.0248277,0.00470817,0.00829639,7.38608,5760.01,96.6543,115.402,75.259,18.0723,647.413,80.3028,0.0484754,9.96814,0.965642,5564.2,79.1651,0
836,16,3.50172,1.21399,1.12728,0.81529,0.271763,0,0,0.98125,71.7517,0.000673212,0.0248682,0.00469844,0.00832561,7.38609,5761.72,96.6529,115.406,75.255,18.0723,647.413,80.3008,0.0484754,9.96814,0.965339,5564.27,79.3529,0
836,16,3.50172,1.21399,1.12728,0.81529,0.271763,0,0,0.98125,71.7517,0.000673212,0.0248682,0.00469844,0.00832561,7.38609,5761.72,96.6529,115.406,75.255,18.0723,647.413,80.3008,0.0484754,9.96814,0.965339,5564.27,79.3529,0
837,16,3.49936,1.21687,1.12995,0.807207,0.269069,0,0,0.981267,71.7618,0.000668928,0.0249115,0.00468872,0.00835486,7.38616,5762.59,96.6492,115.405,75.2485,18.0723,647.413,80.3017,0.0484754,9.96814,0.965152,5564.35,79.2737,0
837,16,3.49936,1.21687,1.12995,0.807207,0.269069,0,0,0.981267,71.7618,0.000668928,0.0249115,0.00468872,0.00835486,7.38616,5762.59,96.6492,115.405,75.2485,18.0723,647.413,80.3017,0.0484754,9.96814,0.965152,5564.35,79.2737,0
838,16,3.49638,1.21972,1.1326,0.799125,0.266375,0,0,0.981291,71.738,0.000664825,0.024957,0.00467901,0.00838412,7.38629,5761.23,96.6424,115.394,75.2437,18.0723,647.905,80.3093,0.0483885,9.97544,0.965308,5564.43,78.9812,0
838,16,3.49638,1.21972,1.1326,0.799125,0.266375,0,0,0.981291,71.738,0.000664825,0.024957,0.00467901,0.00838412,7.38629,5761.23,96.6424,115.394,75.2437,18.0723,647.905,80.3093,0.0483885,9.97544,0.965308,5564.43,78.9812,0
839,16,3.49348,1.22254,1.13522,0.791032,0.263677,0,0,0.981306,71.7535,0.000665025,0.0250015,0.00466932,0.00841341,7.38634,5762.62,96.6367,115.392,75.2367,18.0723,647.905,80.3113,0.0483885,9.97544,0.965013,5564.5,78.7132,0
839,16,3.49348,1.22254,1.13522,0.791032,0.263677,0,0,0.981306,71.7535,0.000665025,0.0250015,0.00466932,0.00841341,7.38634,5762.62,96.6367,115.392,75.2367,18.0723,647.905,80.3113,0.0483885,9.97544,0.965013,5564.5,78.7132,0
840,16,3.49121,1.22536,1.13783,0.782943,0.260981,0,0,0.981325,71.7616,0.000664712,0.0250401,0.00465966,0.00844272,7.38641,5763.37,96.6328,115.391,75.2302,18.0723,647.905,80.3127,0.0483885,9.97544,0.964845,5564.58,79.0066,0
840,16,3.49121,1.22536,1.13783,0.782943,0.260981,0,0,0.981325,71.7616,0.000664712,0.0250401,0.00465966,0.00844272,7.38641,5763.37,96.6328,115.391,75.2302,18.0723,647.905,80.3127,0.0483885,9.97544,0.964845,5564.58,79.0066,0
841,16,3.4884,1.22814,1.14042,0.774862,0.258287,0,0,0.981348,71.7377,0.000660729,0.0250794,0.00465,0.00847206,7.38654,5762,96.6261,115.38,75.2255,17.9641,648.193,80.3204,0.0483014,9.91981,0.965002,5564.65,79.2631,0
841,16,3.4884,1.22814,1.14042,0.774862,0.258287,0,0,0.981348,71.7377,0.000660729,0.0250794,0.00465,0.00847206,7.38654,5762,96.6261,115.38,75.2255,17.9641,648.193,80.3204,0.0483014,9.91981,0.965002,5564.65,79.2631,0
842,16,3.48536,1.2309,1.14297,0.766771,0.25559,0,0,0.98136,71.7306,0.000656494,0.0251215,0.00464037,0.00850141,7.38659,5761.71,96.6218,115.374,75.2227,17.9641,648.193,80.3242,0.0483014,9.91981,0.965005,5564.73,79.2463,0
842,16,3.48536,1.2309,1.14297,0.766771,0.25559,0,0,0.98136,71.7306,0.000656494,0.0251215,0.00464037,0.00850141,7.38659,5761.71,96.6218,115.374,75.2227,17.9641,648.193,80.3242,0.0483014,9.91981,0.965005,5564.73,79.2463,0
843,16,3.48306,1.23364,1.14552,0.758679,0.252893,0,0,0.981363,71.7564,0.000652447,0.025166,0.00463075,0.00853079,7.3866,5763.61,96.6207,115.379,75.2185,17.9641,648.193,80.322,0.0483014,9.91981,0.964674,5564.81,79.004,0
843,16,3.48306,1.23364,1.14552,0.758679,0.252893,0,0,0.981363,71.7564,0.000652447,0.025166,0.00463075,0.00853079,7.3866,5763.61,96.6207,115.379,75.2185,17.9641,648.193,80.322,0.0483014,9.91981,0.964674,5564.81,79.004,0
844,16,3.48075,1.23637,1.14806,0.750601,0.2502,0,0,0.981387,71.7407,0.000650755,0.0252113,0.00462115,0.00856019,7.3867,5763.03,96.6105,115.367,75.2078,17.9641,648.193,80.3313,0.0483014,9.91981,0.964662,5564.89,78.6486,0
844,16,3.48075,1.23637,1.14806,0.750601,0.2502,0,0,0.981387,71.7407,0.000650755,0.0252113,0.00462115,0.00856019,7.3867,5763.03,96.6105,115.367,75.2078,17.9641,648.193,80.3313,0.0483014,9.91981,0.964662,5564.89,78.6486,0
845,16,3.47776,1.23906,1.15056,0.742523,0.247508,0,0,0.98141,71.7351,0.000651967,0.0252501,0.00461157,0.00858962,7.38681,5762.84,96.6068,115.362,75.2053,17.9641,644.543,80.3351,0.0482243,9.86608,0.964653,5564.96,78.8491,0
845,16,3.47776,1.23906,1.15056,0.742523,0.247508,0,0,0.98141,71.7351,0.000651967,0.0252501,0.00461157,0.00858962,7.38681,5762.84,96.6068,115.362,75.2053,17.9641,644.543,80.3351,0.0482243,9.86608,0.964653,5564.96,78.8491,0
846,16,3.47533,1.24174,1.15305,0.734443,0.244814,0,0,0.981413,71.7616,0.000648531,0.0252884,0.004602,0.00861906,7.38682,5764.81,96.6062,115.368,75.2015,17.9641,644.543,80.3329,0.0482243,9.86608,0.964315,5565.04,79.1606,0
846,16,3.47533,1.24174,1.15305,0.734443,0.244814,0,0,0.981413,71.7616,0.000648531,0.0252884,0.004602,0.00861906,7.38682,5764.81,96.6062,115.368,75.2015,17.9641,644.543,80.3329,0.0482243,9.86608,0.964315,5565.04,79.1606,0
847,16,3.47331,1.24442,1.15553,0.726381,0.242127,0,0,0.981429,71.7681,0.00064435,0.0253293,0.00459245,0.00864852,7.38688,5765.48,96.6028,115.367,75.1956,17.9641,644.543,80.335,0.0482243,9.86608,0.964167,5565.11,79.2094,0
847,16,3.47331,1.24442,1.15553,0.726381,0.242127,0,0,0.981429,71.7681,0.00064435,0.0253293,0.00459245,0.00864852,7.38688,5765.48,96.6028,115.367,75.1956,17.9641,644.543,80.335,0.0482243,9.86608,0.964167,5565.11,79.2094,0
848,16,3.47072,1.24706,1.15798,0.718332,0.239444,0,0,0.981449,71.7444,0.000640354,0.0253728,0.00458292,0.00867801,7.38699,5764.16,96.5969,115.357,75.1918,17.9641,645.01,80.343,0.0481615,9.87291,0.964326,5565.19,79.0195,0
848,16,3.47072,1.24706,1.15798,0.718332,0.239444,0,0,0.981449,71.7444,0.000640354,0.0253728,0.00458292,0.00867801,7.38699,5764.16,96.5969,115.357,75.1918,17.9641,645.01,80.343,0.0481615,9.87291,0.964326,5565.19,79.0195,0
849,16,3.46827,1.24968,1.16041,0.710283,0.236761,0,0,0.981457,71.7655,0.000637055,0.0254181,0.0045734,0.00870752,7.38702,5765.97,96.5937,115.358,75.1863,17.9641,645.01,80.3447,0.0481615,9.87291,0.963986,5565.27,78.6468,0
849,16,3.46827,1.24968,1.16041,0.710283,0.236761,0,0,0.981457,71.7655,0.000637055,0.0254181,0.0045734,0.00870752,7.38702,5765.97,96.5937,115.358,75.1863,17.9641,645.01,80.3447,0.0481615,9.87291,0.963986,5565.27,78.6468,0
850,16,3.46652,1.2523,1.16285,0.702252,0.234084,0,0,0.981471,71.7703,0.000639237,0.025458,0.0045639,0.00873704,7.38707,5766.54,96.5906,115.358,75.1809,17.9641,645.01,80.3471,0.0481615,9.87291,0.963858,5565.35,78.7014,0
850,16,3.46652,1.2523,1.16285,0.702252,0.234084,0,0,0.981471,71.7703,0.000639237,0.025458,0.0045639,0.00873704,7.38707,5766.54,96.5906,115.358,75.1809,17.9641,645.01,80.3471,0.0481615,9.87291,0.963858,5565.35,78.7014,0
851,16,3.46424,1.25489,1.16525,0.694244,0.231415,0,0,0.981493,71.7461,0.000636613,0.0254953,0.00455442,0.00876659,7.38719,5765.17,96.5851,115.348,75.1775,17.9641,645.477,80.3552,0.0480902,9.87974,0.964028,5565.42,79.0444,0
851,16,3.46424,1.25489,1.16525,0.694244,0.231415,0,0,0.981493,71.7461,0.000636613,0.0254953,0.00455442,0.00876659,7.38719,5765.17,96.5851,115.348,75.1775,17.9641,645.477,80.3552,0.0480902,9.87974,0.964028,5565.42,79.0444,0
852,16,3.4617,1.25745,1.16763,0.68624,0.228747,0,0,0.9815,71.7412,0.000632479,0.025535,0.00454496,0.00879616,7.38722,5765.04,96.5824,115.344,75.1758,17.9641,645.477,80.3588,0.0480902,9.87974,0.96402,5565.5,79.1634,0
852,16,3.4617,1.25745,1.16763,0.68624,0.228747,0,0,0.9815,71.7412,0.000632479,0.025535,0.00454496,0.00879616,7.38722,5765.04,96.5824,115.344,75.1758,17.9641,645.477,80.3588,0.0480902,9.87974,0.96402,5565.5,79.1634,0
853,16,3.45984,1.26001,1.17001,0.67825,0.226083,0,0,0.981502,71.7676,0.000628537,0.0255775,0.00453551,0.00882575,7.38722,5767,96.5825,115.35,75.1725,17.9641,645.477,80.3566,0.0480902,9.87974,0.963693,5565.58,79.0299,0
853,16,3.45984,1.26001,1.17001,0.67825,0.226083,0,0,0.981502,71.7676,0.000628537,0.0255775,0.00453551,0.00882575,7.38722,5767,96.5825,115.35,75.1725,17.9641,645.477,80.3566,0.0480902,9.87974,0.963693,5565.58,79.0299,0
854,16,3.45795,1.26255,1.17237,0.670286,0.223429,0,0,0.981517,71.7711,0.000624756,0.0256221,0.00452608,0.00885536,7.38729,5767.46,96.5794,115.349,75.1672,17.9641,645.477,80.3591,0.0480902,9.87974,0.963582,5565.66,78.6942,0
854,16,3.45795,1.26255,1.17237,0.670286,0.223429,0,0,0.981517,71.7711,0.000624756,0.0256221,0.00452608,0.00885536,7.38729,5767.46,96.5794,115.349,75.1672,17.9641,645.477,80.3591,0.0480902,9.87974,0.963582,5565.66,78.6942,0
855,16,3.45538,1.26506,1.17469,0.662334,0.220778,0,0,0.98154,71.7425,0.000626406,0.0256634,0.00451667,0.00888499,7.38741,5765.96,96.5714,115.336,75.1624,17.9641,645.945,80.3703,0.0480143,9.88657,0.963746,5565.74,78.574,0
855,16,3.45538,1.26506,1.17469,0.662334,0.220778,0,0,0.98154,71.7425,0.000626406,0.0256634,0.00451667,0.00888499,7.38741,5765.96,96.5714,115.336,75.1624,17.9641,645.945,80.3703,0.0480143,9.88657,0.963746,5565.74,78.574,0
856,16,3.45327,1.26755,1.17701,0.654389,0.21813,0,0,0.981544,71.7691,0.000624828,0.0257002,0.00450727,0.00891463,7.38743,5767.93,96.5715,115.342,75.159,17.9641,645.945,80.3679,0.0480143,9.88657,0.963418,5565.81,78.9161,0
