Time(s),totalNaloxone_mg,m_AfferentChemoreceptor_Hz ,m_CentralFrequencyDelta_Per_min ,m_CentralPressureDelta_cmH2O ,m_PeripheralFrequencyDelta_Per_min ,m_PeripheralPressureDelta_cmH2O ,m_OxygenAutoregulatorHeart ,m_OxygenAutoregulatorMuscle ,OxygenSaturation,HeartRate(1/min),Fentanyl-PlasmaConcentration(ug/mL),Naloxone-PlasmaConcentration,Fentanyl-EffectSiteConcentration(ug/mL),Naloxone-EffectSiteConcentration,ArterialBloodPH,CardiacOutput(mL/min),MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),RespirationRate(1/min),TidalVolume(mL),HeartStrokeVolume(mL),EndTidalCarbonDioxideFraction,TotalAlveolarVentilation(L/min),SystemicVascularResistance(mmHg_s/mL),BloodVolume(mL),MeanUrineOutput(mL/hr),NeuromuscularBlockLevel
299.00,6,3.912,0.256961,0.238607,0.861105,0.287035,0.191429,4.22903,0.504168,69.4379,0.0245868,0.000448286,0.0388984,2.56888e-05,7.2035,5993.11,91.6861,111.791,69.5197,1.74317,591.744,86.3089,0.07324,0.878684,0.877009,5541.38,59.1831,0
300.00,6,3.91435,0.258817,0.24033,0.864881,0.288294,0.192516,4.24562,0.500002,69.4273,0.0244062,0.000457696,0.0388636,2.64435e-05,7.20226,5991.85,91.7113,111.813,69.5431,1.74317,591.744,86.304,0.07324,0.878684,0.87745,5541.42,59.5031,0
300.00,6,3.91435,0.258817,0.24033,0.864881,0.288294,0.192516,4.24562,0.500002,69.4273,0.0244062,0.000457696,0.0388636,2.64435e-05,7.20226,5991.85,91.7113,111.813,69.5431,1.74317,591.744,86.304,0.07324,0.878684,0.87745,5541.42,59.5031,0
301.00,6,3.91652,0.260688,0.242068,0.868687,0.289562,0.193681,4.26254,0.496718,69.3999,0.0242238,0.00046727,0.0388285,2.72135e-05,7.20127,5989.54,91.7324,111.826,69.5611,1.74317,591.744,86.3047,0.07324,0.878684,0.878005,5541.45,59.6663,0
301.00,6,3.91652,0.260688,0.242068,0.868687,0.289562,0.193681,4.26254,0.496718,69.3999,0.0242238,0.00046727,0.0388285,2.72135e-05,7.20127,5989.54,91.7324,111.826,69.5611,1.74317,591.744,86.3047,0.07324,0.878684,0.878005,5541.45,59.6663,0
302.00,6,3.91841,0.262569,0.243814,0.872517,0.290839,0.1949,4.27977,0.4944,69.3493,0.0240447,0.000476969,0.038793,2.79991e-05,7.20054,5985.68,91.7477,111.828,69.572,1.74317,591.744,86.3121,0.07324,0.878684,0.878727,5541.48,59.6858,0
302.00,6,3.91841,0.262569,0.243814,0.872517,0.290839,0.1949,4.27977,0.4944,69.3493,0.0240447,0.000476969,0.038793,2.79991e-05,7.20054,5985.68,91.7477,111.828,69.572,1.74317,591.744,86.3121,0.07324,0.878684,0.878727,5541.48,59.6858,0
303.00,6,3.91989,0.264452,0.245563,0.876359,0.29212,0.196153,4.29728,0.493305,69.274,0.0238685,0.000486787,0.0387572,2.88003e-05,7.2001,5980.03,91.7545,111.815,69.5741,1.74317,591.744,86.3243,0.07324,0.878684,0.879624,5541.52,59.5831,0
303.00,6,3.91989,0.264452,0.245563,0.876359,0.29212,0.196153,4.29728,0.493305,69.274,0.0238685,0.000486787,0.0387572,2.88003e-05,7.2001,5980.03,91.7545,111.815,69.5741,1.74317,591.744,86.3243,0.07324,0.878684,0.879624,5541.52,59.5831,0
304.00,6,3.92086,0.26633,0.247306,0.8802,0.2934,0.197416,4.31503,0.493573,69.1768,0.0236949,0.000496717,0.0387211,2.96174e-05,7.2,5972.59,91.7494,111.784,69.5657,1.74317,591.744,86.3381,0.07324,0.878684,0.880665,5541.55,59.3752,0
304.00,6,3.92086,0.26633,0.247306,0.8802,0.2934,0.197416,4.31503,0.493573,69.1768,0.0236949,0.000496717,0.0387211,2.96174e-05,7.2,5972.59,91.7494,111.784,69.5657,1.74317,591.744,86.3381,0.07324,0.878684,0.880665,5541.55,59.3752,0
305.00,6,3.92125,0.268193,0.249037,0.884022,0.294674,0.198669,4.33295,0.496779,68.9369,0.023562,0.000506366,0.0386847,3.04502e-05,7.20048,5953.1,91.6897,111.661,69.5085,1.74317,591.744,86.3557,0.07324,0.878684,0.882929,5541.59,59.2841,0
305.00,6,3.92125,0.268193,0.249037,0.884022,0.294674,0.198669,4.33295,0.496779,68.9369,0.023562,0.000506366,0.0386847,3.04502e-05,7.20048,5953.1,91.6897,111.661,69.5085,1.74317,591.744,86.3557,0.07324,0.878684,0.882929,5541.59,59.2841,0
306.00,6,3.92097,0.270035,0.250747,0.887809,0.295936,0.199918,4.351,0.501638,68.8063,0.0234236,0.000516022,0.038648,3.1299e-05,7.20139,5941.69,91.6301,111.57,69.4563,1.74317,591.744,86.3539,0.07324,0.878684,0.884006,5541.62,59.5501,0
306.00,6,3.92097,0.270035,0.250747,0.887809,0.295936,0.199918,4.351,0.501638,68.8063,0.0234236,0.000516022,0.038648,3.1299e-05,7.20139,5941.69,91.6301,111.57,69.4563,1.74317,591.744,86.3539,0.07324,0.878684,0.884006,5541.62,59.5501,0
307.00,6,3.92008,0.271848,0.25243,0.891541,0.29718,0.201139,4.36908,0.506895,68.6758,0.0232618,0.00052593,0.038611,3.21638e-05,7.20243,5929.68,91.5491,111.456,69.387,1.74317,591.744,86.3431,0.07324,0.878684,0.884957,5541.65,59.8568,0
307.00,6,3.92008,0.271848,0.25243,0.891541,0.29718,0.201139,4.36908,0.506895,68.6758,0.0232618,0.00052593,0.038611,3.21638e-05,7.20243,5929.68,91.5491,111.456,69.387,1.74317,591.744,86.3431,0.07324,0.878684,0.884957,5541.65,59.8568,0
308.00,6,3.91866,0.273629,0.254084,0.895202,0.298401,0.202287,4.38709,0.512251,68.5495,0.0230933,0.000536013,0.0385737,3.30447e-05,7.20353,5917.43,91.447,111.322,69.3006,1.74317,591.744,86.3234,0.07324,0.878684,0.885729,5541.69,60.0159,0
308.00,6,3.91866,0.273629,0.254084,0.895202,0.298401,0.202287,4.38709,0.512251,68.5495,0.0230933,0.000536013,0.0385737,3.30447e-05,7.20353,5917.43,91.447,111.322,69.3006,1.74317,591.744,86.3234,0.07324,0.878684,0.885729,5541.69,60.0159,0
309.00,6,3.91683,0.275374,0.255704,0.898778,0.299593,0.203323,4.40492,0.517879,68.4317,0.0229274,0.000546211,0.0385361,3.39419e-05,7.20471,5905.34,91.3253,111.168,69.198,1.74317,591.744,86.2954,0.07324,0.878684,0.886278,5541.72,60.004,0
309.00,6,3.91683,0.275374,0.255704,0.898778,0.299593,0.203323,4.40492,0.517879,68.4317,0.0229274,0.000546211,0.0385361,3.39419e-05,7.20471,5905.34,91.3253,111.168,69.198,1.74317,591.744,86.2954,0.07324,0.878684,0.886278,5541.72,60.004,0
310.00,6,3.91474,0.277083,0.257291,0.90226,0.300753,0.204219,4.42243,0.52341,68.3436,0.0227642,0.00055652,0.0384983,3.48553e-05,7.20587,5895.08,91.1911,111.004,69.0851,1.74317,591.744,86.2566,0.07324,0.878684,0.886424,5541.76,59.8458,0
310.00,6,3.91474,0.277083,0.257291,0.90226,0.300753,0.204219,4.42243,0.52341,68.3436,0.0227642,0.00055652,0.0384983,3.48553e-05,7.20587,5895.08,91.1911,111.004,69.0851,1.74317,591.744,86.2566,0.07324,0.878684,0.886424,5541.76,59.8458,0
311.00,6,3.91257,0.278759,0.258848,0.905643,0.301881,0.204959,4.43952,0.528416,68.3439,0.0226035,0.000566936,0.0384601,3.57853e-05,7.20691,5891.13,91.058,110.856,68.9795,1.74317,591.744,86.1983,0.07324,0.878684,0.885633,5541.79,59.5641,0
311.00,6,3.91257,0.278759,0.258848,0.905643,0.301881,0.204959,4.43952,0.528416,68.3439,0.0226035,0.000566936,0.0384601,3.57853e-05,7.20691,5891.13,91.058,110.856,68.9795,1.74317,591.744,86.1983,0.07324,0.878684,0.885633,5541.79,59.5641,0
312.00,6,3.9105,0.280405,0.260377,0.908927,0.302976,0.205539,4.45609,0.533519,68.6058,0.0224648,0.000577238,0.0384217,3.67317e-05,7.20794,5903.18,90.8323,110.647,68.8158,1.74317,591.744,86.0449,0.07324,0.878684,0.881483,5541.83,59.2559,0
312.00,6,3.9105,0.280405,0.260377,0.908927,0.302976,0.205539,4.45609,0.533519,68.6058,0.0224648,0.000577238,0.0384217,3.67317e-05,7.20794,5903.18,90.8323,110.647,68.8158,1.74317,591.744,86.0449,0.07324,0.878684,0.881483,5541.83,59.2559,0
313.00,6,3.90868,0.282028,0.261884,0.91212,0.30404,0.205986,4.4721,0.537029,68.8001,0.0223494,0.000587263,0.0383831,3.76946e-05,7.20862,5914.71,90.7505,110.591,68.7597,1.74317,591.744,85.9695,0.07324,0.878684,0.878922,5541.86,59.3232,0
313.00,6,3.90868,0.282028,0.261884,0.91212,0.30404,0.205986,4.4721,0.537029,68.8001,0.0223494,0.000587263,0.0383831,3.76946e-05,7.20862,5914.71,90.7505,110.591,68.7597,1.74317,591.744,85.9695,0.07324,0.878684,0.878922,5541.86,59.3232,0
314.00,6,3.90729,0.283635,0.263376,0.915233,0.305078,0.206331,4.48755,0.537949,68.9961,0.0222067,0.000597595,0.0383442,3.86742e-05,7.20876,5927.34,90.6944,110.572,68.7216,1.74317,591.744,85.9082,0.07324,0.878684,0.876477,5541.9,59.5369,0
314.00,6,3.90729,0.283635,0.263376,0.915233,0.305078,0.206331,4.48755,0.537949,68.9961,0.0222067,0.000597595,0.0383442,3.86742e-05,7.20876,5927.34,90.6944,110.572,68.7216,1.74317,591.744,85.9082,0.07324,0.878684,0.876477,5541.9,59.5369,0
315.00,6,3.90641,0.285233,0.264859,0.918281,0.306094,0.206578,4.50244,0.537383,69.1759,0.0220538,0.000608148,0.038305,3.96706e-05,7.20859,5940.01,90.6663,110.585,68.7023,1.74317,591.744,85.8682,0.07324,0.878684,0.874325,5541.93,59.6639,0
315.00,6,3.90641,0.285233,0.264859,0.918281,0.306094,0.206578,4.50244,0.537383,69.1759,0.0220538,0.000608148,0.038305,3.96706e-05,7.20859,5940.01,90.6663,110.585,68.7023,1.74317,591.744,85.8682,0.07324,0.878684,0.874325,5541.93,59.6639,0
316.00,8,3.90608,0.286827,0.266339,0.92128,0.307093,0.206729,4.51678,0.535748,69.327,0.0219018,0.000618895,0.0382656,4.06839e-05,7.2082,5951.94,90.666,110.624,68.7013,1.74317,591.744,85.8531,0.07324,0.878684,0.872576,5541.97,59.6367,0
316.00,8,3.90608,0.286827,0.266339,0.92128,0.307093,0.206729,4.51678,0.535748,69.327,0.0219018,0.000618895,0.0382656,4.06839e-05,7.2082,5951.94,90.666,110.624,68.7013,1.74317,591.744,85.8531,0.07324,0.878684,0.872576,5541.97,59.6367,0
317.00,8,3.90629,0.288423,0.267822,0.924248,0.308083,0.206799,4.53061,0.533178,69.4457,0.0217523,0.000629859,0.0382259,4.17145e-05,7.2076,5962.75,90.6915,110.687,68.7181,1.74317,591.744,85.862,0.07324,0.878684,0.871261,5542,59.4841,0
317.00,8,3.90629,0.288423,0.267822,0.924248,0.308083,0.206799,4.53061,0.533178,69.4457,0.0217523,0.000629859,0.0382259,4.17145e-05,7.2076,5962.75,90.6915,110.687,68.7181,1.74317,591.744,85.862,0.07324,0.878684,0.871261,5542,59.4841,0
318.00,8,3.90698,0.290027,0.269311,0.927199,0.309066,0.206808,4.54397,0.52981,69.5322,0.0216049,0.000641035,0.038186,4.27625e-05,7.20682,5972.21,90.7389,110.767,68.7506,1.74317,591.744,85.8913,0.07324,0.878684,0.870369,5542.04,59.2313,0
318.00,8,3.90698,0.290027,0.269311,0.927199,0.309066,0.206808,4.54397,0.52981,69.5322,0.0216049,0.000641035,0.038186,4.27625e-05,7.20682,5972.21,90.7389,110.767,68.7506,1.74317,591.744,85.8913,0.07324,0.878684,0.870369,5542.04,59.2313,0
319.00,8,3.9081,0.291641,0.27081,0.930149,0.31005,0.20678,4.55694,0.525338,69.6202,0.021464,0.000652362,0.0381458,4.38283e-05,7.20579,5986.71,90.8792,110.956,68.8509,1.74317,591.744,85.9909,0.07324,0.878684,0.869699,5542.08,58.9107,0
319.00,8,3.9081,0.291641,0.27081,0.930149,0.31005,0.20678,4.55694,0.525338,69.6202,0.021464,0.000652362,0.0381458,4.38283e-05,7.20579,5986.71,90.8792,110.956,68.8509,1.74317,591.744,85.9909,0.07324,0.878684,0.869699,5542.08,58.9107,0
320.00,8,3.90963,0.293271,0.272323,0.93311,0.311037,0.206751,4.5696,0.51771,69.6307,0.0213621,0.000663346,0.0381054,4.4912e-05,7.20401,5991.75,90.9619,111.055,68.9118,1.74317,591.744,86.0504,0.07324,0.878684,0.869811,5542.11,58.9017,0
320.00,8,3.90963,0.293271,0.272323,0.93311,0.311037,0.206751,4.5696,0.51771,69.6307,0.0213621,0.000663346,0.0381054,4.4912e-05,7.20401,5991.75,90.9619,111.055,68.9118,1.74317,591.744,86.0504,0.07324,0.878684,0.869811,5542.11,58.9017,0
321.00,8,3.91153,0.294919,0.273853,0.936092,0.312031,0.206776,4.58207,0.511269,69.6254,0.0212371,0.000674635,0.0380648,4.60139e-05,7.20249,5995.45,91.0467,111.152,68.9757,1.74317,591.744,86.1101,0.07324,0.878684,0.870138,5542.15,59.1717,0
321.00,8,3.91153,0.294919,0.273853,0.936092,0.312031,0.206776,4.58207,0.511269,69.6254,0.0212371,0.000674635,0.0380648,4.60139e-05,7.20249,5995.45,91.0467,111.152,68.9757,1.74317,591.744,86.1101,0.07324,0.878684,0.870138,5542.15,59.1717,0
322.00,8,3.91369,0.296586,0.275402,0.939105,0.313035,0.206867,4.59443,0.505527,69.6094,0.0210979,0.000686238,0.038024,4.71342e-05,7.20112,5997.98,91.1303,111.244,69.0399,1.74317,591.744,86.1662,0.07324,0.878684,0.870621,5542.18,59.4288,0
322.00,8,3.91369,0.296586,0.275402,0.939105,0.313035,0.206867,4.59443,0.505527,69.6094,0.0210979,0.000686238,0.038024,4.71342e-05,7.20112,5997.98,91.1303,111.244,69.0399,1.74317,591.744,86.1662,0.07324,0.878684,0.870621,5542.18,59.4288,0
323.00,8,3.91603,0.298275,0.276969,0.942154,0.314051,0.207025,4.60674,0.49994,69.5867,0.0209567,0.000698085,0.0379829,4.82733e-05,7.19976,5999.52,91.2098,111.328,69.1023,1.74317,591.744,86.2165,0.07324,0.878684,0.871205,5542.22,59.5411,0
323.00,8,3.91603,0.298275,0.276969,0.942154,0.314051,0.207025,4.60674,0.49994,69.5867,0.0209567,0.000698085,0.0379829,4.82733e-05,7.19976,5999.52,91.2098,111.328,69.1023,1.74317,591.744,86.2165,0.07324,0.878684,0.871205,5542.22,59.5411,0
324.00,8,3.91849,0.299985,0.278558,0.945244,0.315081,0.207251,4.61908,0.494302,69.561,0.0208176,0.000710135,0.0379417,4.94313e-05,7.19838,6000.28,91.2836,111.404,69.1615,1.74317,591.744,86.2593,0.07324,0.878684,0.871845,5542.25,59.5213,0
324.00,8,3.91849,0.299985,0.278558,0.945244,0.315081,0.207251,4.61908,0.494302,69.561,0.0208176,0.000710135,0.0379417,4.94313e-05,7.19838,6000.28,91.2836,111.404,69.1615,1.74317,591.744,86.2593,0.07324,0.878684,0.871845,5542.25,59.5213,0
325.00,8,3.92103,0.301718,0.280166,0.948379,0.316126,0.20755,4.63149,0.48867,69.5348,0.0206803,0.00072238,0.0379002,5.06084e-05,7.19698,6000.43,91.3509,111.472,69.2165,1.74317,591.744,86.294,0.07324,0.878684,0.872505,5542.29,59.391,0
325.00,8,3.92103,0.301718,0.280166,0.948379,0.316126,0.20755,4.63149,0.48867,69.5348,0.0206803,0.00072238,0.0379002,5.06084e-05,7.19698,6000.43,91.3509,111.472,69.2165,1.74317,591.744,86.294,0.07324,0.878684,0.872505,5542.29,59.391,0
326.00,8,3.92361,0.303473,0.281796,0.951559,0.317186,0.207928,4.64404,0.483089,69.5101,0.0205447,0.00073481,0.0378585,5.1805e-05,7.19557,6000.16,91.4113,111.532,69.267,1.74317,591.744,86.3207,0.07324,0.878684,0.873158,5542.33,59.1677,0
326.00,8,3.92361,0.303473,0.281796,0.951559,0.317186,0.207928,4.64404,0.483089,69.5101,0.0205447,0.00073481,0.0378585,5.1805e-05,7.19557,6000.16,91.4113,111.532,69.267,1.74317,591.744,86.3207,0.07324,0.878684,0.873158,5542.33,59.1677,0
327.00,8,3.92621,0.305251,0.283448,0.954786,0.318262,0.208393,4.65675,0.47465,69.4694,0.0204409,0.000746971,0.0378166,5.30212e-05,7.19339,5998.86,91.5128,111.631,69.3545,1.74317,591.744,86.3525,0.07324,0.878684,0.874379,5542.37,59.0797,0
327.00,8,3.92621,0.305251,0.283448,0.954786,0.318262,0.208393,4.65675,0.47465,69.4694,0.0204409,0.000746971,0.0378166,5.30212e-05,7.19339,5998.86,91.5128,111.631,69.3545,1.74317,591.744,86.3525,0.07324,0.878684,0.874379,5542.37,59.0797,0
328.00,8,3.92887,0.307054,0.285122,0.95806,0.319353,0.208984,4.66972,0.467528,69.4542,0.020333,0.000759165,0.0377745,5.4257e-05,7.19151,5998.02,91.5552,111.671,69.3923,1.74317,591.744,86.3594,0.07324,0.878684,0.874932,5542.4,59.3668,0
328.00,8,3.92887,0.307054,0.285122,0.95806,0.319353,0.208984,4.66972,0.467528,69.4542,0.020333,0.000759165,0.0377745,5.4257e-05,7.19151,5998.02,91.5552,111.671,69.3923,1.74317,591.744,86.3594,0.07324,0.878684,0.874932,5542.4,59.3668,0
329.00,8,3.93151,0.30888,0.286817,0.96138,0.32046,0.209704,4.68298,0.46185,69.4423,0.0202074,0.000771679,0.0377322,5.55128e-05,7.18998,5997.16,91.5931,111.707,69.4266,1.9305,602.235,86.3618,0.0769038,0.990266,0.875443,5542.43,59.7102,0
329.00,8,3.93151,0.30888,0.286817,0.96138,0.32046,0.209704,4.68298,0.46185,69.4423,0.0202074,0.000771679,0.0377322,5.55128e-05,7.18998,5997.16,91.5931,111.707,69.4266,1.9305,602.235,86.3618,0.0769038,0.990266,0.875443,5542.43,59.7102,0
330.00,8,3.9341,0.310728,0.288533,0.964744,0.321581,0.210537,4.69656,0.456921,69.4331,0.0200767,0.000784449,0.0376897,5.67888e-05,7.18863,5996.28,91.627,111.739,69.458,1.9305,602.235,86.3606,0.0769038,0.990266,0.875916,5542.47,59.9204,0
330.00,8,3.9341,0.310728,0.288533,0.964744,0.321581,0.210537,4.69656,0.456921,69.4331,0.0200767,0.000784449,0.0376897,5.67888e-05,7.18863,5996.28,91.627,111.739,69.458,1.9305,602.235,86.3606,0.0769038,0.990266,0.875916,5542.47,59.9204,0
331.00,8,3.93659,0.312597,0.290268,0.96815,0.322717,0.211466,4.71048,0.452333,69.4214,0.0199478,0.00079741,0.0376471,5.80851e-05,7.18737,5995.14,91.657,111.766,69.4858,1.9305,602.235,86.3587,0.0769038,0.990266,0.876388,5542.5,59.9804,0
331.00,8,3.93659,0.312597,0.290268,0.96815,0.322717,0.211466,4.71048,0.452333,69.4214,0.0199478,0.00079741,0.0376471,5.80851e-05,7.18737,5995.14,91.657,111.766,69.4858,1.9305,602.235,86.3587,0.0769038,0.990266,0.876388,5542.5,59.9804,0
332.00,8,3.93891,0.314482,0.292019,0.971594,0.323865,0.212475,4.72473,0.448395,69.3959,0.0198205,0.000810549,0.0376042,5.94019e-05,7.18629,5993.07,91.6823,111.785,69.5077,1.9305,602.235,86.3606,0.0769038,0.990266,0.876948,5542.54,59.9139,0
332.00,8,3.93891,0.314482,0.292019,0.971594,0.323865,0.212475,4.72473,0.448395,69.3959,0.0198205,0.000810549,0.0376042,5.94019e-05,7.18629,5993.07,91.6823,111.785,69.5077,1.9305,602.235,86.3606,0.0769038,0.990266,0.876948,5542.54,59.9139,0
333.00,8,3.94094,0.316379,0.29378,0.97507,0.325023,0.21355,4.73931,0.445482,69.3476,0.0196947,0.000823855,0.0375611,6.07395e-05,7.18546,5989.46,91.7013,111.792,69.522,1.9305,602.235,86.3687,0.0769038,0.990266,0.87767,5542.58,59.7403,0
333.00,8,3.94094,0.316379,0.29378,0.97507,0.325023,0.21355,4.73931,0.445482,69.3476,0.0196947,0.000823855,0.0375611,6.07395e-05,7.18546,5989.46,91.7013,111.792,69.522,1.9305,602.235,86.3687,0.0769038,0.990266,0.87767,5542.58,59.7403,0
334.00,8,3.94255,0.318279,0.295545,0.978566,0.326189,0.214676,4.7542,0.443919,69.1745,0.019585,0.000837069,0.0375179,6.20979e-05,7.18491,5976.52,91.71,111.755,69.5212,1.9305,602.235,86.3977,0.0769038,0.990266,0.879655,5542.62,59.5531,0
334.00,8,3.94255,0.318279,0.295545,0.978566,0.326189,0.214676,4.7542,0.443919,69.1745,0.019585,0.000837069,0.0375179,6.20979e-05,7.18491,5976.52,91.71,111.755,69.5212,1.9305,602.235,86.3977,0.0769038,0.990266,0.879655,5542.62,59.5531,0
335.00,8,3.94359,0.320173,0.297304,0.982068,0.327356,0.215856,4.76939,0.445187,69.0561,0.0194928,0.000849948,0.0374745,6.34772e-05,7.18497,5967.25,91.6925,111.707,69.5021,1.9305,602.235,86.4116,0.0769038,0.990266,0.880839,5542.65,59.7484,0
335.00,8,3.94359,0.320173,0.297304,0.982068,0.327356,0.215856,4.76939,0.445187,69.0561,0.0194928,0.000849948,0.0374745,6.34772e-05,7.18497,5967.25,91.6925,111.707,69.5021,1.9305,602.235,86.4116,0.0769038,0.990266,0.880839,5542.65,59.7484,0
336.00,8,3.94393,0.322051,0.299048,0.985555,0.328518,0.217083,4.78485,0.448484,68.9244,0.0193806,0.000863129,0.0374309,6.48775e-05,7.18553,5956.45,91.656,111.636,69.4677,1.9305,602.235,86.42,0.0769038,0.990266,0.882058,5542.69,60.0858,0
336.00,8,3.94393,0.322051,0.299048,0.985555,0.328518,0.217083,4.78485,0.448484,68.9244,0.0193806,0.000863129,0.0374309,6.48775e-05,7.18553,5956.45,91.656,111.636,69.4677,1.9305,602.235,86.42,0.0769038,0.990266,0.882058,5542.69,60.0858,0
337.00,8,3.94357,0.323904,0.300768,0.989009,0.32967,0.218311,4.80048,0.45285,68.7859,0.0192608,0.000876547,0.0373872,6.6299e-05,7.18636,5944.49,91.5979,111.545,69.4164,1.9305,602.235,86.4202,0.0769038,0.990266,0.88323,5542.72,60.3267,0
337.00,8,3.94357,0.323904,0.300768,0.989009,0.32967,0.218311,4.80048,0.45285,68.7859,0.0192608,0.000876547,0.0373872,6.6299e-05,7.18636,5944.49,91.5979,111.545,69.4164,1.9305,602.235,86.4202,0.0769038,0.990266,0.88323,5542.72,60.3267,0
338.00,8,3.94255,0.325726,0.30246,0.992407,0.330802,0.219492,4.81619,0.458135,68.6469,0.019141,0.000890138,0.0373433,6.77418e-05,7.1874,5931.82,91.5171,111.43,69.347,1.9305,602.235,86.4106,0.0769038,0.990266,0.884278,5542.76,60.3937,0
338.00,8,3.94255,0.325726,0.30246,0.992407,0.330802,0.219492,4.81619,0.458135,68.6469,0.019141,0.000890138,0.0373433,6.77418e-05,7.1874,5931.82,91.5171,111.43,69.347,1.9305,602.235,86.4106,0.0769038,0.990266,0.884278,5542.76,60.3937,0
339.00,8,3.94097,0.327512,0.304118,0.995733,0.331911,0.220582,4.83185,0.464071,68.5118,0.0190225,0.000903878,0.0372992,6.92059e-05,7.1886,5918.82,91.4136,111.293,69.2594,1.9305,602.235,86.3913,0.0769038,0.990266,0.885147,5542.8,60.3077,0
339.00,8,3.94097,0.327512,0.304118,0.995733,0.331911,0.220582,4.83185,0.464071,68.5118,0.0190225,0.000903878,0.0372992,6.92059e-05,7.1886,5918.82,91.4136,111.293,69.2594,1.9305,602.235,86.3913,0.0769038,0.990266,0.885147,5542.8,60.3077,0
340.00,8,3.93897,0.329259,0.30574,0.998972,0.332991,0.221547,4.84732,0.470266,68.3903,0.0189051,0.000917761,0.037255,7.06915e-05,7.18986,5906.29,91.291,111.137,69.1555,1.9305,602.235,86.3616,0.0769038,0.990266,0.88575,5542.83,60.0898,0
340.00,8,3.93897,0.329259,0.30574,0.998972,0.332991,0.221547,4.84732,0.470266,68.3903,0.0189051,0.000917761,0.037255,7.06915e-05,7.18986,5906.29,91.291,111.137,69.1555,1.9305,602.235,86.3616,0.0769038,0.990266,0.88575,5542.83,60.0898,0
341.00,8,3.93675,0.330968,0.307327,1.00211,0.334038,0.222365,4.8625,0.476681,68.3879,0.0187924,0.000931719,0.0372106,7.21987e-05,7.19115,5898.03,91.0373,110.852,68.9567,1.9305,602.235,86.2437,0.0769038,0.990266,0.884352,5542.87,59.7702,0
341.00,8,3.93675,0.330968,0.307327,1.00211,0.334038,0.222365,4.8625,0.476681,68.3879,0.0187924,0.000931719,0.0372106,7.21987e-05,7.19115,5898.03,91.0373,110.852,68.9567,1.9305,602.235,86.2437,0.0769038,0.990266,0.884352,5542.87,59.7702,0
342.00,8,3.93447,0.332642,0.308882,1.00516,0.335052,0.223037,4.87727,0.484341,68.5215,0.0187103,0.000945076,0.037166,7.37274e-05,7.19265,5904.04,90.9266,110.749,68.8779,1.9305,602.235,86.1634,0.0769038,0.990266,0.882303,5542.91,59.7257,0
342.00,8,3.93447,0.332642,0.308882,1.00516,0.335052,0.223037,4.87727,0.484341,68.5215,0.0187103,0.000945076,0.037166,7.37274e-05,7.19265,5904.04,90.9266,110.749,68.8779,1.9305,602.235,86.1634,0.0769038,0.990266,0.882303,5542.91,59.7257,0
343.00,8,3.93236,0.334287,0.31041,1.0081,0.336035,0.223591,4.89159,0.488324,68.7013,0.0186122,0.000958689,0.0371213,7.52779e-05,7.19341,5913.98,90.8351,110.678,68.8151,1.9305,602.235,86.0825,0.0769038,0.990266,0.879875,5542.94,59.9383,0
343.00,8,3.93236,0.334287,0.31041,1.0081,0.336035,0.223591,4.89159,0.488324,68.7013,0.0186122,0.000958689,0.0371213,7.52779e-05,7.19341,5913.98,90.8351,110.678,68.8151,1.9305,602.235,86.0825,0.0769038,0.990266,0.879875,5542.94,59.9383,0
344.00,8,3.93064,0.335912,0.311919,1.01096,0.336988,0.224025,4.90541,0.490055,68.895,0.0185033,0.000972619,0.0370765,7.68502e-05,7.19372,5925.74,90.7669,110.641,68.7693,1.9305,602.235,86.0112,0.0769038,0.990266,0.87743,5542.98,60.1219,0
344.00,8,3.93064,0.335912,0.311919,1.01096,0.336988,0.224025,4.90541,0.490055,68.895,0.0185033,0.000972619,0.0370765,7.68502e-05,7.19372,5925.74,90.7669,110.641,68.7693,1.9305,602.235,86.0112,0.0769038,0.990266,0.87743,5542.98,60.1219,0
345.00,8,3.92942,0.337524,0.313415,1.01375,0.337917,0.224336,4.91871,0.490317,69.0803,0.0183928,0.00098679,0.0370315,7.84445e-05,7.19374,5938.02,90.7253,110.637,68.7413,1.9305,602.235,85.9583,0.0769038,0.990266,0.875193,5543.02,60.147,0
345.00,8,3.92942,0.337524,0.313415,1.01375,0.337917,0.224336,4.91871,0.490317,69.0803,0.0183928,0.00098679,0.0370315,7.84445e-05,7.19374,5938.02,90.7253,110.637,68.7413,1.9305,602.235,85.9583,0.0769038,0.990266,0.875193,5543.02,60.147,0
346.00,8,3.92876,0.339129,0.314905,1.01648,0.338828,0.22453,4.93147,0.489363,69.2426,0.0182836,0.00100115,0.0369864,8.0061e-05,7.19351,5949.93,90.7114,110.662,68.7316,1.9305,602.235,85.9288,0.0769038,0.990266,0.873305,5543.05,60.0314,0
346.00,8,3.92876,0.339129,0.314905,1.01648,0.338828,0.22453,4.93147,0.489363,69.2426,0.0182836,0.00100115,0.0369864,8.0061e-05,7.19351,5949.93,90.7114,110.662,68.7316,1.9305,602.235,85.9288,0.0769038,0.990266,0.873305,5543.05,60.0314,0
