Time(s),totalFluid_mL,bagVolume_mL,bagVolumeBlood_mL,bagVolumePlasma_mL,bagVolumePlatelet_mL,m_AfferentBaroreceptorAortic_Hz ,m_AfferentBaroreceptorCarotid_Hz ,HeartRate(1/min),Vasopressin-PlasmaConcentration,ArterialBloodPH,CardiacOutput(mL/min),InflammatoryResponse-TissueIntegrity,MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),EndTidalCarbonDioxideFraction,RespirationRate(1/min),GlomerularFiltrationRate(mL/min),TidalVolume(mL),SystemicVascularResistance(mmHg_s/mL),StrongIonDifference(mmol/L),BloodVolume(mL),MeanUrineOutput(mL/hr),PainVisualAnalogueScale,VenaCava-Lactate-Molarity(mmol/mL),Aorta-OutFlow(mL/s),Lactate-Clearance-RenalClearance(mL/s_kg)
4376,1234.33,0,81.6667,31,0,21.2921,18.8218,86.4784,0,7.0964,4787.63,0.913328,88.0227,101.195,73.1962,0.0444572,15.3061,73.3411,529.112,1.06515,26.2803,4019.95,27.5271,0,0.0132241,59.8917,0
4377,1234.33,0,81.6667,31,0,21.2583,18.8202,86.4564,0,7.09651,4787.42,0.913327,88.0229,101.192,73.1973,0.0444572,15.3061,122.644,529.112,1.06519,26.2838,4020.17,27.6261,0,0.0132208,95.6867,-0.0097784
4377,1234.65,0,81.5972,30.75,0,21.2583,18.8202,86.4564,0,7.09651,4787.42,0.913327,88.0229,101.192,73.1973,0.0444572,15.3061,122.644,529.112,1.06519,26.2838,4020.17,27.6261,0,0.0132208,95.6867,-0.0097784
4378,1234.65,0,81.5972,30.75,0,21.2313,18.8193,86.4224,0,7.09702,4786.27,0.913326,88.0262,101.19,73.2027,0.0444596,15.3061,83.3259,529.24,1.06549,26.2868,4020.38,27.6579,0,0.013218,66.7786,0
4378,1234.97,0,81.5278,30.5,0,21.2313,18.8193,86.4224,0,7.09702,4786.27,0.913326,88.0262,101.19,73.2027,0.0444596,15.3061,83.3259,529.24,1.06549,26.2868,4020.38,27.6579,0,0.013218,66.7786,0
4379,1234.97,0,81.5278,30.5,0,21.2919,18.8253,86.4411,0,7.09645,4786.89,0.913325,88.032,101.2,73.2063,0.0444596,15.3061,122.322,529.24,1.06542,26.2853,4020.6,27.501,0,0.0132198,97.5368,-0.00560477
4379,1235.29,0,81.4583,30.25,0,21.2919,18.8253,86.4411,0,7.09645,4786.89,0.913325,88.032,101.2,73.2063,0.0444596,15.3061,122.322,529.24,1.06542,26.2853,4020.6,27.501,0,0.0132198,97.5368,-0.00560477
4380,1235.29,0,81.4583,30.25,0,21.296,18.8287,86.4735,0,7.09694,4788.23,0.913325,88.0323,101.206,73.2033,0.0444596,15.3061,94.6418,529.24,1.06512,26.2921,4020.82,27.7311,0,0.0132132,74.778,0
4380,1235.61,0,81.3889,30,0,21.296,18.8287,86.4735,0,7.09694,4788.23,0.913325,88.0323,101.206,73.2033,0.0444596,15.3061,94.6418,529.24,1.06512,26.2921,4020.82,27.7311,0,0.0132132,74.778,0
4381,1235.61,0,81.3889,30,0,21.261,18.8252,86.4252,0,7.09648,4787.03,0.913324,88.0338,101.2,73.2079,0.0444596,15.3061,91.1155,529.24,1.0654,26.2883,4021.04,27.4444,0,0.0132172,76.4259,0
4381,1235.93,0,81.3194,29.75,0,21.261,18.8252,86.4252,0,7.09648,4787.03,0.913324,88.0338,101.2,73.2079,0.0444596,15.3061,91.1155,529.24,1.0654,26.2883,4021.04,27.4444,0,0.0132172,76.4259,0
4382,1235.93,0,81.3194,29.75,0,21.2378,18.8255,86.4005,0,7.09737,4786.14,0.913323,88.0374,101.201,73.213,0.044449,15.3061,107.663,529.368,1.06564,26.2961,4021.26,27.7376,0,0.0132097,84.2567,0
4382,1236.25,0,81.25,29.5,0,21.2378,18.8255,86.4005,0,7.09737,4786.14,0.913323,88.0374,101.201,73.213,0.044449,15.3061,107.663,529.368,1.06564,26.2961,4021.26,27.7376,0,0.0132097,84.2567,0
4383,1236.25,0,81.25,29.5,0,21.3023,18.8285,86.4072,0,7.09721,4786.33,0.913323,88.0407,101.205,73.2153,0.044449,15.3061,73.3938,529.368,1.06564,26.2951,4021.48,27.57,0,0.0132109,59.918,0
4383,1236.57,0,81.1806,29.25,0,21.3023,18.8285,86.4072,0,7.09721,4786.33,0.913323,88.0407,101.205,73.2153,0.044449,15.3061,73.3938,529.368,1.06564,26.2951,4021.48,27.57,0,0.0132109,59.918,0
4384,1236.57,0,81.1806,29.25,0,21.2993,18.8349,86.4613,0,7.09691,4788.59,0.913322,88.0418,101.216,73.2111,0.044449,15.3061,122.68,529.368,1.06515,26.2986,4021.7,27.669,0,0.0132076,95.7113,-0.0100384
4384,1236.89,0,81.1111,29,0,21.2993,18.8349,86.4613,0,7.09691,4788.59,0.913322,88.0418,101.216,73.2111,0.044449,15.3061,122.68,529.368,1.06515,26.2986,4021.7,27.669,0,0.0132076,95.7113,-0.0100384
4385,1236.89,0,81.1111,29,0,21.2659,18.8324,86.4335,0,7.09735,4787.9,0.913321,88.0421,101.212,73.2133,0.044449,15.3061,83.3676,529.368,1.0653,26.3016,4021.91,27.7005,0,0.0132049,66.8037,0
4385,1237.21,0,81.0417,28.75,0,21.2659,18.8324,86.4335,0,7.09735,4787.9,0.913321,88.0421,101.212,73.2133,0.044449,15.3061,83.3676,529.368,1.0653,26.3016,4021.91,27.7005,0,0.0132049,66.8037,0
4386,1237.21,0,81.0417,28.75,0,21.2459,18.8323,86.3837,0,7.09713,4786.18,0.913321,88.0486,101.212,73.2228,0.0444548,15.3061,122.331,529.496,1.06576,26.3001,4022.13,27.543,0,0.0132066,97.5577,-0.0057595
4386,1237.53,0,80.9722,28.5,0,21.2459,18.8323,86.3837,0,7.09713,4786.18,0.913321,88.0486,101.212,73.2228,0.0444548,15.3061,122.331,529.496,1.06576,26.3001,4022.13,27.543,0,0.0132066,97.5577,-0.0057595
4387,1237.53,0,80.9722,28.5,0,21.3173,18.8359,86.4029,0,7.09771,4786.85,0.91332,88.0512,101.217,73.2235,0.0444548,15.3061,94.6947,529.496,1.06564,26.3069,4022.35,27.7736,0,0.0132,74.8089,0
4387,1237.85,0,80.9028,28.25,0,21.3173,18.8359,86.4029,0,7.09771,4786.85,0.91332,88.0512,101.217,73.2235,0.0444548,15.3061,94.6947,529.496,1.06564,26.3069,4022.35,27.7736,0,0.0132,74.8089,0
4388,1237.85,0,80.9028,28.25,0,21.3017,18.84,86.4392,0,7.09694,4788.59,0.913319,88.0514,101.224,73.2198,0.0444548,15.3061,91.152,529.496,1.06525,26.3032,4022.57,27.4867,0,0.013204,76.4462,0
4388,1238.17,0,80.8333,28,0,21.3017,18.84,86.4392,0,7.09694,4788.59,0.913319,88.0514,101.224,73.2198,0.0444548,15.3061,91.152,529.496,1.06525,26.3032,4022.57,27.4867,0,0.013204,76.4462,0
4389,1238.17,0,80.8333,28,0,21.2685,18.8372,86.4018,0,7.09772,4787.5,0.913319,88.0526,101.22,73.2237,0.0444548,15.3061,107.715,529.496,1.06551,26.3109,4022.79,27.7796,0,0.0131965,84.2972,0
4389,1238.49,0,80.7639,27.75,0,21.2685,18.8372,86.4018,0,7.09772,4787.5,0.913319,88.0526,101.22,73.2237,0.0444548,15.3061,107.715,529.496,1.06551,26.3109,4022.79,27.7796,0,0.0131965,84.2972,0
4390,1238.49,0,80.7639,27.75,0,21.2528,18.8369,86.372,0,7.09776,4786.45,0.913318,88.0561,101.219,73.229,0.044447,15.3061,73.4449,529.62,1.06578,26.3099,4023,27.612,0,0.0131978,59.9497,0
4390,1238.81,0,80.6944,27.5,0,21.2528,18.8369,86.372,0,7.09776,4786.45,0.913318,88.0561,101.219,73.229,0.044447,15.3061,73.4449,529.62,1.06578,26.3099,4023,27.612,0,0.0131978,59.9497,0
4391,1238.81,0,80.6944,27.5,0,21.3321,18.8436,86.4019,0,7.0976,4787.51,0.913317,88.0614,101.23,73.2312,0.044447,15.3061,122.727,529.62,1.06561,26.3134,4023.22,27.711,0,0.0131945,95.7461,-0.0103315
4391,1239.12,0,80.625,27.25,0,21.3321,18.8436,86.4019,0,7.0976,4787.51,0.913317,88.0614,101.23,73.2312,0.044447,15.3061,122.727,529.62,1.06561,26.3134,4023.22,27.711,0,0.0131945,95.7461,-0.0103315
4392,1239.12,0,80.625,27.25,0,21.3054,18.8464,86.4297,0,7.09779,4788.73,0.913317,88.0614,101.235,73.2283,0.044447,15.3061,83.4032,529.62,1.06534,26.3164,4023.44,27.7426,0,0.0131917,66.8199,0
4392,1239.44,0,80.5556,27,0,21.3054,18.8464,86.4297,0,7.09779,4788.73,0.913317,88.0614,101.235,73.2283,0.044447,15.3061,83.4032,529.62,1.06534,26.3164,4023.44,27.7426,0,0.0131917,66.8199,0
4393,1239.44,0,80.5556,27,0,21.2714,18.8425,86.3716,0,7.09753,4787.1,0.913316,88.0635,101.228,73.2343,0.044447,15.3061,122.346,529.62,1.06572,26.3149,4023.66,27.5844,0,0.0131934,97.5795,-0.00592844
4393,1239.76,0,80.4861,26.75,0,21.2714,18.8425,86.3716,0,7.09753,4787.1,0.913316,88.0635,101.228,73.2343,0.044447,15.3061,122.346,529.62,1.06572,26.3149,4023.66,27.5844,0,0.0131934,97.5795,-0.00592844
4394,1239.76,0,80.4861,26.75,0,21.2622,18.8433,86.3526,0,7.09839,4786.39,0.913315,88.0672,101.23,73.2389,0.0444447,15.3061,94.7572,529.747,1.06592,26.3217,4023.87,27.815,0,0.0131869,74.8549,0
4394,1240.08,0,80.4167,26.5,0,21.2622,18.8433,86.3526,0,7.09839,4786.39,0.913315,88.0672,101.23,73.2389,0.0444447,15.3061,94.7572,529.747,1.06592,26.3217,4023.87,27.815,0,0.0131869,74.8549,0
4395,1240.08,0,80.4167,26.5,0,21.3419,18.851,86.4008,0,7.09766,4788.21,0.913315,88.0712,101.242,73.2383,0.0444447,15.3061,91.2006,529.747,1.06557,26.318,4024.09,27.5283,0,0.0131908,76.475,0
4395,1240.4,0,80.3472,26.25,0,21.3419,18.851,86.4008,0,7.09766,4788.21,0.913315,88.0712,101.242,73.2383,0.0444447,15.3061,91.2006,529.747,1.06557,26.318,4024.09,27.5283,0,0.0131908,76.475,0
4396,1240.4,0,80.3472,26.25,0,21.3083,18.8519,86.4129,0,7.09808,4788.92,0.913314,88.0707,101.244,73.2363,0.0444447,15.3061,107.751,529.747,1.0654,26.3257,4024.31,27.8212,0,0.0131833,84.3204,0
4396,1240.72,0,80.2778,26,0,21.3083,18.8519,86.4129,0,7.09808,4788.92,0.913314,88.0707,101.244,73.2363,0.0444447,15.3061,107.751,529.747,1.0654,26.3257,4024.31,27.8212,0,0.0131833,84.3204,0
4397,1240.72,0,80.2778,26,0,21.276,18.8492,86.379,0,7.09809,4787.97,0.913313,88.0714,101.239,73.2394,0.0444447,15.3061,73.4854,529.747,1.06562,26.3247,4024.53,27.6533,0,0.0131846,59.973,0
4397,1241.04,0,80.2083,25.75,0,21.276,18.8492,86.379,0,7.09809,4787.97,0.913313,88.0714,101.239,73.2394,0.0444447,15.3061,73.4854,529.747,1.06562,26.3247,4024.53,27.6533,0,0.0131846,59.973,0
4398,1241.04,0,80.2083,25.75,0,21.2727,18.8501,86.3387,0,7.09836,4786.53,0.913313,88.0781,101.241,73.2483,0.0444474,15.3061,122.796,529.87,1.06602,26.3282,4024.75,27.7518,0,0.0131813,95.8154,-0.0106736
4398,1241.36,0,80.1389,25.5,0,21.2727,18.8501,86.3387,0,7.09836,4786.53,0.913313,88.0781,101.241,73.2483,0.0444474,15.3061,122.796,529.87,1.06602,26.3282,4024.75,27.7518,0,0.0131813,95.8154,-0.0106736
4399,1241.36,0,80.1389,25.5,0,21.3441,18.8541,86.3635,0,7.09851,4787.44,0.913312,88.0803,101.247,73.2483,0.0444474,15.3061,83.45,529.87,1.06584,26.3312,4024.96,27.7839,0,0.0131786,66.8426,0
4399,1241.68,0,80.0694,25.25,0,21.3441,18.8541,86.3635,0,7.09851,4787.44,0.913312,88.0803,101.247,73.2483,0.0444474,15.3061,83.45,529.87,1.06584,26.3312,4024.96,27.7839,0,0.0131786,66.8426,0
4400,1241.68,0,80.0694,25.25,0,21.3105,18.8567,86.3867,0,7.09787,4788.77,0.913311,88.0804,101.252,73.2455,0.0444474,15.3061,122.38,529.87,1.06554,26.3297,4025.18,27.6255,0,0.0131803,97.6074,-0.00616655
4400,1242,0,80,25,0,21.3105,18.8567,86.3867,0,7.09787,4788.77,0.913311,88.0804,101.252,73.2455,0.0444474,15.3061,122.38,529.87,1.06554,26.3297,4025.18,27.6255,0,0.0131803,97.6074,-0.00616655
4401,1242,0,80,25,0,21.2788,18.8543,86.3479,0,7.09875,4787.56,0.913311,88.0821,101.248,73.25,0.0444474,15.3061,94.8073,529.87,1.06583,26.3365,4025.4,27.8559,0,0.0131737,74.8916,0
4401,1242.32,0,79.9306,24.75,0,21.2788,18.8543,86.3479,0,7.09875,4787.56,0.913311,88.0821,101.248,73.25,0.0444474,15.3061,94.8073,529.87,1.06583,26.3365,4025.4,27.8559,0,0.0131737,74.8916,0
4402,1242.32,0,79.9306,24.75,0,21.2843,18.8574,86.3297,0,7.09834,4786.86,0.91331,88.0889,101.252,73.2572,0.0444369,15.3061,91.2135,529.993,1.06607,26.3327,4025.62,27.569,0,0.0131777,76.4829,0
4402,1242.64,0,79.8611,24.5,0,21.2843,18.8574,86.3297,0,7.09834,4786.86,0.91331,88.0889,101.252,73.2572,0.0444369,15.3061,91.2135,529.993,1.06607,26.3327,4025.62,27.569,0,0.0131777,76.4829,0
4403,1242.64,0,79.8611,24.5,0,21.3492,18.8617,86.363,0,7.09871,4788.13,0.913309,88.0904,101.259,73.2557,0.0444369,15.3061,107.793,529.993,1.0658,26.3405,4025.83,27.8622,0,0.0131702,84.3455,0
4403,1242.96,0,79.7917,24.25,0,21.3492,18.8617,86.363,0,7.09871,4788.13,0.913309,88.0904,101.259,73.2557,0.0444369,15.3061,107.793,529.993,1.0658,26.3405,4025.83,27.8622,0,0.0131702,84.3455,0
4404,1242.96,0,79.7917,24.25,0,21.3149,18.8637,86.384,0,7.09848,4789.14,0.913309,88.0902,101.263,73.2532,0.0444369,15.3061,73.521,529.993,1.06557,26.3395,4026.05,27.6942,0,0.0131714,59.9877,0
4404,1243.28,0,79.7222,24,0,21.3149,18.8637,86.384,0,7.09848,4789.14,0.913309,88.0902,101.263,73.2532,0.0444369,15.3061,73.521,529.993,1.06557,26.3395,4026.05,27.6942,0,0.0131714,59.9877,0
4405,1243.28,0,79.7222,24,0,21.2821,18.8597,86.3192,0,7.0988,4787.19,0.913308,88.0931,101.257,73.2605,0.0444369,15.3061,122.857,529.993,1.06604,26.343,4026.27,27.792,0,0.0131682,95.8785,-0.0109897
4405,1243.6,0,79.6528,23.75,0,21.2821,18.8597,86.3192,0,7.0988,4787.19,0.913308,88.0931,101.257,73.2605,0.0444369,15.3061,122.857,529.993,1.06604,26.343,4026.27,27.792,0,0.0131682,95.8785,-0.0109897
4406,1243.6,0,79.6528,23.75,0,21.2929,18.8611,86.3064,0,7.09923,4786.68,0.913307,88.0967,101.259,73.2646,0.0444429,15.3061,83.5078,530.116,1.06619,26.3459,4026.48,27.8245,0,0.0131654,66.8795,0
4406,1243.92,0,79.5833,23.5,0,21.2929,18.8611,86.3064,0,7.09923,4786.68,0.913307,88.0967,101.259,73.2646,0.0444429,15.3061,83.5078,530.116,1.06619,26.3459,4026.48,27.8245,0,0.0131654,66.8795,0
4407,1243.92,0,79.5833,23.5,0,21.3533,18.8689,86.3604,0,7.09842,4788.78,0.913307,88.1002,101.271,73.263,0.0444429,15.3061,122.427,530.116,1.06577,26.3445,4026.7,27.6662,0,0.0131671,97.6414,-0.00645533
4407,1244.24,0,79.5139,23.25,0,21.3533,18.8689,86.3604,0,7.09842,4788.78,0.913307,88.1002,101.271,73.263,0.0444429,15.3061,122.427,530.116,1.06577,26.3445,4026.7,27.6662,0,0.0131671,97.6414,-0.00645533
4408,1244.24,0,79.5139,23.25,0,21.3176,18.8689,86.3619,0,7.09908,4789.13,0.913306,88.0998,101.271,73.262,0.0444429,15.3061,94.8444,530.116,1.06568,26.3513,4026.92,27.8966,0,0.0131606,74.9134,0
4408,1244.56,0,79.4444,23,0,21.3176,18.8689,86.3619,0,7.09908,4789.13,0.913306,88.0998,101.271,73.262,0.0444429,15.3061,94.8444,530.116,1.06568,26.3513,4026.92,27.8966,0,0.0131606,74.9134,0
4409,1244.56,0,79.4444,23,0,21.2859,18.8657,86.2948,0,7.09875,4786.94,0.913305,88.1042,101.266,73.2709,0.0444429,15.3061,91.2106,530.116,1.06622,26.3475,4027.14,27.6091,0,0.0131646,76.4806,-4.48E-18
4409,1244.87,0,79.375,22.75,0,21.2859,18.8657,86.2948,0,7.09875,4786.94,0.913305,88.1042,101.266,73.2709,0.0444429,15.3061,91.2106,530.116,1.06622,26.3475,4027.14,27.6091,0,0.0131646,76.4806,-4.48E-18
4410,1244.87,0,79.375,22.75,0,21.3035,18.8682,86.2949,0,7.0995,4786.9,0.913305,88.1076,101.27,73.2739,0.0444345,15.2284,107.858,530.13,1.06627,26.3552,4027.35,27.9024,0,0.0131571,84.3947,-8.97E-18
4410,1245.19,0,79.3056,22.5,0,21.3035,18.8682,86.2949,0,7.0995,4786.9,0.913305,88.1076,101.27,73.2739,0.0444345,15.2284,107.858,530.13,1.06627,26.3552,4027.35,27.9024,0,0.0131571,84.3947,-8.97E-18
4411,1245.19,0,79.3056,22.5,0,21.3533,18.8723,86.3247,0,7.09916,4788.03,0.913304,88.1096,101.277,73.2732,0.0444345,15.2284,73.5634,530.13,1.06604,26.3542,4027.57,27.7347,0,0.0131583,60.0045,0
4411,1245.51,0,79.2361,22.25,0,21.3533,18.8723,86.3247,0,7.09916,4788.03,0.913304,88.1096,101.277,73.2732,0.0444345,15.2284,73.5634,530.13,1.06604,26.3542,4027.57,27.7347,0,0.0131583,60.0045,0
4412,1245.51,0,79.2361,22.25,0,21.3198,18.8739,86.3361,0,7.09907,4788.97,0.913304,88.1097,101.28,73.2715,0.0444345,15.2284,122.899,530.13,1.06583,26.3577,4027.79,27.8324,0,0.0131551,95.9123,-0.0112563
4412,1245.83,0,79.1667,22,0,21.3198,18.8739,86.3361,0,7.09907,4788.97,0.913304,88.1097,101.28,73.2715,0.0444345,15.2284,122.899,530.13,1.06583,26.3577,4027.79,27.8324,0,0.0131551,95.9123,-0.0112563
4413,1245.83,0,79.1667,22,0,21.2897,18.8719,86.2979,0,7.09957,4787.73,0.913303,88.112,101.276,73.2764,0.0444345,15.2284,83.5566,530.13,1.06613,26.3607,4028,27.8646,0,0.0131523,66.9114,0
4413,1246.15,0,79.0972,21.75,0,21.2897,18.8719,86.2979,0,7.09957,4787.73,0.913303,88.112,101.276,73.2764,0.0444345,15.2284,83.5566,530.13,1.06613,26.3607,4028,27.8646,0,0.0131523,66.9114,0
4414,1246.15,0,79.0972,21.75,0,21.3149,18.8762,86.2908,0,7.09912,4787.45,0.913302,88.119,101.283,73.2831,0.0444361,15.2284,122.455,526.888,1.06628,26.3592,4028.22,27.7062,0,0.013154,97.6674,-0.00667727
4414,1246.47,0,79.0278,21.5,0,21.3149,18.8762,86.2908,0,7.09912,4787.45,0.913302,88.119,101.283,73.2831,0.0444361,15.2284,122.455,526.888,1.06628,26.3592,4028.22,27.7062,0,0.013154,97.6674,-0.00667727
4415,1246.47,0,79.0278,21.5,0,21.3584,18.8806,86.3261,0,7.09956,4788.85,0.913302,88.1206,101.29,73.2816,0.0444361,15.2284,94.8848,526.888,1.06598,26.3661,4028.43,27.9372,0,0.0131474,74.9304,0
4415,1246.79,0,78.9583,21.25,0,21.3584,18.8806,86.3261,0,7.09956,4788.85,0.913302,88.1206,101.29,73.2816,0.0444361,15.2284,94.8848,526.888,1.06598,26.3661,4028.43,27.9372,0,0.0131474,74.9304,0
4416,1246.79,0,78.9583,21.25,0,21.3235,18.88,86.3084,0,7.09894,4788.76,0.913301,88.1219,101.29,73.2835,0.0444361,15.2284,91.2357,526.888,1.06602,26.3623,4028.65,27.6496,0,0.0131514,76.4908,0
4416,1247.11,0,78.8889,21,0,21.3235,18.88,86.3084,0,7.09894,4788.76,0.913301,88.1219,101.29,73.2835,0.0444361,15.2284,91.2357,526.888,1.06602,26.3623,4028.65,27.6496,0,0.0131514,76.4908,0
4417,1247.11,0,78.8889,21,0,21.2949,18.8792,86.2733,0,7.09979,4787.54,0.9133,88.1255,101.288,73.2894,0.0444361,15.2284,107.925,526.888,1.06633,26.37,4028.87,27.9428,0,0.0131439,84.4439,0
4417,1247.43,0,78.8194,20.75,0,21.2949,18.8792,86.2733,0,7.09979,4787.54,0.9133,88.1255,101.288,73.2894,0.0444361,15.2284,107.925,526.888,1.06633,26.37,4028.87,27.9428,0,0.0131439,84.4439,0
4418,1247.43,0,78.8194,20.75,0,21.3242,18.8814,86.2646,0,7.09971,4787.18,0.9133,88.1299,101.292,73.2939,0.0444642,15.2284,73.6242,527.002,1.06646,26.3691,4029.08,27.7758,0,0.0131451,60.0332,-1.12E-18
4418,1247.75,0,78.75,20.5,0,21.3242,18.8814,86.2646,0,7.09971,4787.18,0.9133,88.1299,101.292,73.2939,0.0444642,15.2284,73.6242,527.002,1.06646,26.3691,4029.08,27.7758,0,0.0131451,60.0332,-1.12E-18
4419,1247.75,0,78.75,20.5,0,21.365,18.8902,86.3204,0,7.09932,4789.39,0.913299,88.1348,101.306,73.2937,0.0444642,15.2284,122.944,527.002,1.06603,26.3726,4029.3,27.8741,0,0.0131418,95.9321,-0.0115607
4419,1248.07,0,78.6806,20.25,0,21.365,18.8902,86.3204,0,7.09932,4789.39,0.913299,88.1348,101.306,73.2937,0.0444642,15.2284,122.944,527.002,1.06603,26.3726,4029.3,27.8741,0,0.0131418,95.9321,-0.0115607
4420,1248.07,0,78.6806,20.25,0,21.3313,18.8901,86.3146,0,7.09963,4789.46,0.913299,88.1355,101.306,73.2945,0.0444642,15.2284,83.6062,527.002,1.06602,26.3756,4029.52,27.9069,0,0.0131391,66.9308,0
4420,1248.39,0,78.6111,20,0,21.3313,18.8901,86.3146,0,7.09963,4789.46,0.913299,88.1355,101.306,73.2945,0.0444642,15.2284,83.6062,527.002,1.06602,26.3756,4029.52,27.9069,0,0.0131391,66.9308,0
4421,1248.39,0,78.6111,20,0,21.3021,18.8885,86.2473,0,7.09941,4787.16,0.913298,88.1425,101.304,73.306,0.0444642,15.2284,122.472,527.002,1.06661,26.3742,4029.73,27.7485,0,0.0131408,97.6819,-0.00686966
4421,1248.71,0,78.5417,19.75,0,21.3021,18.8885,86.2473,0,7.09941,4787.16,0.913298,88.1425,101.304,73.306,0.0444642,15.2284,122.472,527.002,1.06661,26.3742,4029.73,27.7485,0,0.0131408,97.6819,-0.00686966
4422,1248.71,0,78.5417,19.75,0,21.3388,18.8917,86.2499,0,7.10011,4787.19,0.913297,88.1469,101.309,73.3099,0.0444724,15.2284,94.9613,527.122,1.06666,26.381,4029.95,27.9807,0,0.0131342,74.9688,0
4422,1249.03,0,78.4722,19.5,0,21.3388,18.8917,86.2499,0,7.10011,4787.19,0.913297,88.1469,101.309,73.3099,0.0444724,15.2284,94.9613,527.122,1.06666,26.381,4029.95,27.9807,0,0.0131342,74.9688,0
4423,1249.03,0,78.4722,19.5,0,21.372,18.8999,86.3045,0,7.09926,4789.42,0.913297,88.1511,101.322,73.309,0.0444724,15.2284,91.2911,527.122,1.06622,26.3773,4030.17,27.694,0,0.013138,76.5098,0
4423,1249.35,0,78.4028,19.25,0,21.372,18.8999,86.3045,0,7.09926,4789.42,0.913297,88.1511,101.322,73.309,0.0444724,15.2284,91.2911,527.122,1.06622,26.3773,4030.17,27.694,0,0.013138,76.5098,0
4424,1249.35,0,78.4028,19.25,0,21.3374,18.8982,86.28,0,7.09984,4788.77,0.913296,88.1523,101.32,73.312,0.0444724,15.2284,107.988,527.122,1.06637,26.3851,4030.38,27.988,0,0.0131306,84.4746,0
4424,1249.67,0,78.3333,19,0,21.3374,18.8982,86.28,0,7.09984,4788.77,0.913296,88.1523,101.32,73.312,0.0444724,15.2284,107.988,527.122,1.06637,26.3851,4030.38,27.988,0,0.0131306,84.4746,0
4425,1249.67,0,78.3333,19,0,21.3087,18.8969,86.2407,0,7.09988,4787.4,0.913296,88.1558,101.318,73.3182,0.0444724,15.2284,73.6913,527.122,1.06672,26.3841,4030.6,27.8218,0,0.0131317,60.0629,1.12E-18
4425,1249.99,0,78.2639,18.75,0,21.3087,18.8969,86.2407,0,7.09988,4787.4,0.913296,88.1558,101.318,73.3182,0.0444724,15.2284,73.6913,527.122,1.06672,26.3841,4030.6,27.8218,0,0.0131317,60.0629,1.12E-18
4426,1249.99,0,78.2639,18.75,0,21.354,18.9023,86.2372,0,7.09987,4787.13,0.913295,88.1644,101.326,73.3265,0.0444896,15.2284,123.02,527.25,1.06688,26.3877,4030.81,27.9208,0,0.0131284,95.9801,-0.0119658
4426,1250.31,0,78.1944,18.5,0,21.354,18.9023,86.2372,0,7.09987,4787.13,0.913295,88.1644,101.326,73.3265,0.0444896,15.2284,123.02,527.25,1.06688,26.3877,4030.81,27.9208,0,0.0131284,95.9801,-0.0119658
4427,1250.31,0,78.1944,18.5,0,21.3766,18.9069,86.2715,0,7.09996,4788.47,0.913294,88.1667,101.334,73.3257,0.0444896,15.2284,83.6657,527.25,1.06661,26.3907,4031.03,27.955,0,0.0131256,66.9466,0
4427,1250.62,0,78.125,18.25,0,21.3766,18.9069,86.2715,0,7.09996,4788.47,0.913294,88.1667,101.334,73.3257,0.0444896,15.2284,83.6657,527.25,1.06661,26.3907,4031.03,27.955,0,0.0131256,66.9466,0
4428,1250.62,0,78.125,18.25,0,21.3432,18.906,86.2431,0,7.09952,4787.84,0.913294,88.1693,101.333,73.3299,0.0444896,15.2284,122.503,527.25,1.06678,26.3893,4031.24,27.7968,0,0.0131273,97.694,-0.00711962
4428,1250.94,0,78.0556,18,0,21.3432,18.906,86.2431,0,7.09952,4787.84,0.913294,88.1693,101.333,73.3299,0.0444896,15.2284,122.503,527.25,1.06678,26.3893,4031.24,27.7968,0,0.0131273,97.694,-0.00711962
4429,1250.94,0,78.0556,18,0,21.3157,18.9056,86.2091,0,7.10041,4786.57,0.913293,88.1733,101.332,73.3362,0.044499,15.2284,95.0397,527.383,1.06711,26.3961,4031.46,28.0297,0,0.0131207,75.0109,0
4429,1251.26,0,77.9861,17.75,0,21.3157,18.9056,86.2091,0,7.10041,4786.57,0.913293,88.1733,101.332,73.3362,0.044499,15.2284,95.0397,527.383,1.06711,26.3961,4031.46,28.0297,0,0.0131207,75.0109,0
4430,1251.26,0,77.9861,17.75,0,21.3693,18.9127,86.2284,0,7.09982,4787.16,0.913293,88.1811,101.343,73.342,0.044499,15.2284,91.3365,527.383,1.06707,26.3924,4031.68,27.7438,0,0.0131246,76.5202,0
4430,1251.58,0,77.9167,17.5,0,21.3693,18.9127,86.2284,0,7.09982,4787.16,0.913293,88.1811,101.343,73.342,0.044499,15.2284,91.3365,527.383,1.06707,26.3924,4031.68,27.7438,0,0.0131246,76.5202,0
4431,1251.58,0,77.9167,17.5,0,21.3837,18.9165,86.2594,0,7.10011,4788.44,0.913292,88.1826,101.35,73.3406,0.044499,15.2284,108.042,527.383,1.0668,26.4002,4031.89,28.0387,0,0.0131171,84.4906,0
4431,1251.9,0,77.8472,17.25,0,21.3837,18.9165,86.2594,0,7.10011,4788.44,0.913292,88.1826,101.35,73.3406,0.044499,15.2284,108.042,527.383,1.0668,26.4002,4031.89,28.0387,0,0.0131171,84.4906,0
