Time(s),totalFluid_mL,bagVolume_mL,bagVolumeBlood_mL,bagVolumePlasma_mL,bagVolumePlatelet_mL,m_AfferentBaroreceptorAortic_Hz ,m_AfferentBaroreceptorCarotid_Hz ,HeartRate(1/min),Vasopressin-PlasmaConcentration,ArterialBloodPH,CardiacOutput(mL/min),InflammatoryResponse-TissueIntegrity,MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),EndTidalCarbonDioxideFraction,RespirationRate(1/min),GlomerularFiltrationRate(mL/min),TidalVolume(mL),SystemicVascularResistance(mmHg_s/mL),StrongIonDifference(mmol/L),BloodVolume(mL),MeanUrineOutput(mL/hr),PainVisualAnalogueScale,VenaCava-Lactate-Molarity(mmol/mL),Aorta-OutFlow(mL/s),Lactate-Clearance-RenalClearance(mL/s_kg)
6349,0,0,0,0,0,25.4221,23.1962,76.2896,0,7.3602,5607.5,0.914602,92.5309,109.466,73.4388,0.0436826,14.0187,132.278,519.923,0.950612,36.5354,4626.38,71.3538,0,0.00363142,102.584,0
6349,0,0,0,0,0,25.4221,23.1962,76.2896,0,7.3602,5607.5,0.914602,92.5309,109.466,73.4388,0.0436826,14.0187,132.278,519.923,0.950612,36.5354,4626.38,71.3538,0,0.00363142,102.584,0
6350,0,0,0,0,0,25.4526,23.1975,76.2885,0,7.36022,5607.31,0.914602,92.5331,109.468,73.4417,0.0437122,14.0187,105.981,519.836,0.950666,36.5359,4626.39,71.3465,0,0.00363115,79.2996,0
6350,0,0,0,0,0,25.4526,23.1975,76.2885,0,7.36022,5607.31,0.914602,92.5331,109.468,73.4417,0.0437122,14.0187,105.981,519.836,0.950666,36.5359,4626.39,71.3465,0,0.00363115,79.2996,0
6351,0,0,0,0,0,25.4887,23.2019,76.319,0,7.3599,5608.92,0.914603,92.5357,109.475,73.4488,0.0437122,14.0187,85.7578,519.836,0.950422,36.5361,4626.4,71.0253,0,0.00363113,62.5724,3.94E-18
6351,0,0,0,0,0,25.4887,23.2019,76.319,0,7.3599,5608.92,0.914603,92.5357,109.475,73.4488,0.0437122,14.0187,85.7578,519.836,0.950422,36.5361,4626.4,71.0253,0,0.00363113,62.5724,3.94E-18
6352,0,0,0,0,0,25.4595,23.203,76.3323,0,7.35976,5609.78,0.914604,92.5354,109.478,73.449,0.0437122,14.0187,145.991,519.836,0.950273,36.5366,4626.42,71.0182,0,0.00363091,118.532,0
6352,0,0,0,0,0,25.4595,23.203,76.3323,0,7.35976,5609.78,0.914604,92.5354,109.478,73.449,0.0437122,14.0187,145.991,519.836,0.950273,36.5366,4626.42,71.0182,0,0.00363091,118.532,0
6353,0,0,0,0,0,25.431,23.1989,76.2949,0,7.36006,5607.71,0.914605,92.5348,109.471,73.4432,0.0437122,14.0187,132.284,519.836,0.950617,36.5374,4626.42,71.3658,0,0.00363039,102.587,0
6353,0,0,0,0,0,25.431,23.1989,76.2949,0,7.36006,5607.71,0.914605,92.5348,109.471,73.4432,0.0437122,14.0187,132.284,519.836,0.950617,36.5374,4626.42,71.3658,0,0.00363039,102.587,0
6354,0,0,0,0,0,25.4371,23.1987,76.2815,0,7.3602,5606.85,0.914605,92.5365,109.47,73.4439,0.0437119,14.0187,105.989,519.757,0.950781,36.5379,4626.43,71.3581,0,0.00363012,79.3048,0
6354,0,0,0,0,0,25.4371,23.1987,76.2815,0,7.3602,5606.85,0.914605,92.5365,109.47,73.4439,0.0437119,14.0187,105.989,519.757,0.950781,36.5379,4626.43,71.3581,0,0.00363012,79.3048,0
6355,0,0,0,0,0,25.4985,23.2022,76.3022,0,7.35997,5607.88,0.914606,92.5391,109.476,73.4499,0.0437119,14.0187,85.7659,519.757,0.950634,36.5381,4626.45,71.0368,0,0.0036301,62.5735,0
6355,0,0,0,0,0,25.4985,23.2022,76.3022,0,7.35997,5607.88,0.914606,92.5391,109.476,73.4499,0.0437119,14.0187,85.7659,519.757,0.950634,36.5381,4626.45,71.0368,0,0.0036301,62.5735,0
6356,0,0,0,0,0,25.4707,23.2068,76.3404,0,7.35967,5610.06,0.914607,92.5403,109.484,73.4554,0.0437119,14.0187,145.997,519.757,0.950277,36.5385,4626.46,71.0296,0,0.00362988,118.53,0
6356,0,0,0,0,0,25.4707,23.2068,76.3404,0,7.35967,5610.06,0.914607,92.5403,109.484,73.4554,0.0437119,14.0187,145.997,519.757,0.950277,36.5385,4626.46,71.0296,0,0.00362988,118.53,0
6357,0,0,0,0,0,25.4406,23.2021,76.3033,0,7.35996,5608.06,0.914608,92.539,109.476,73.4483,0.0437119,14.0187,132.288,519.757,0.950602,36.5393,4626.47,71.377,0,0.00362937,102.587,7.89E-18
6357,0,0,0,0,0,25.4406,23.2021,76.3033,0,7.35996,5608.06,0.914608,92.539,109.476,73.4483,0.0437119,14.0187,132.288,519.757,0.950602,36.5393,4626.47,71.377,0,0.00362937,102.587,7.89E-18
6358,0,0,0,0,0,25.4272,23.2003,76.2786,0,7.36019,5606.6,0.914608,92.5399,109.473,73.4466,0.0437028,14.0187,105.996,519.687,0.950859,36.5398,4626.48,71.369,0,0.0036291,79.3099,0
6358,0,0,0,0,0,25.4272,23.2003,76.2786,0,7.36019,5606.6,0.914608,92.5399,109.473,73.4466,0.0437028,14.0187,105.996,519.687,0.950859,36.5398,4626.48,71.369,0,0.0036291,79.3099,0
6359,0,0,0,0,0,25.491,23.2026,76.2879,0,7.3601,5606.98,0.914609,92.5422,109.476,73.451,0.0437028,14.0187,85.7734,519.687,0.950818,36.54,4626.49,71.0475,0,0.00362908,62.5759,-3.95E-18
6359,0,0,0,0,0,25.491,23.2026,76.2879,0,7.3601,5606.98,0.914609,92.5422,109.476,73.451,0.0437028,14.0187,85.7734,519.687,0.950818,36.54,4626.49,71.0475,0,0.00362908,62.5759,-3.95E-18
6360,0,0,0,0,0,25.4815,23.2096,76.3436,0,7.35969,5610.08,0.91461,92.5446,109.488,73.4606,0.0437028,14.0187,146.004,519.687,0.950319,36.5405,4626.5,71.0403,0,0.00362887,118.53,0
6360,0,0,0,0,0,25.4815,23.2096,76.3436,0,7.35969,5610.08,0.91461,92.5446,109.488,73.4606,0.0437028,14.0187,146.004,519.687,0.950319,36.5405,4626.5,71.0403,0,0.00362887,118.53,0
6361,0,0,0,0,0,25.4503,23.2052,76.3137,0,7.35992,5608.51,0.914611,92.5427,109.481,73.4536,0.0437028,14.0187,132.288,519.687,0.950564,36.5412,4626.51,71.3873,0,0.00362837,102.585,0
6361,0,0,0,0,0,25.4503,23.2052,76.3137,0,7.35992,5608.51,0.914611,92.5427,109.481,73.4536,0.0437028,14.0187,132.288,519.687,0.950564,36.5412,4626.51,71.3873,0,0.00362837,102.585,0
6362,0,0,0,0,0,25.4248,23.2019,76.2805,0,7.3602,5606.63,0.914611,92.5425,109.476,73.4493,0.0437075,14.0187,106,519.622,0.950881,36.5417,4626.52,71.379,0,0.00362811,79.3141,0
6362,0,0,0,0,0,25.4248,23.2019,76.2805,0,7.3602,5606.63,0.914611,92.5425,109.476,73.4493,0.0437075,14.0187,106,519.622,0.950881,36.5417,4626.52,71.379,0,0.00362811,79.3141,0
6363,0,0,0,0,0,25.4692,23.2027,76.2778,0,7.36024,5606.36,0.914612,92.5442,109.477,73.4516,0.0437075,14.0187,85.7782,519.622,0.950944,36.5419,4626.53,71.057,0,0.0036281,62.5794,0
6363,0,0,0,0,0,25.4692,23.2027,76.2778,0,7.36024,5606.36,0.914612,92.5442,109.477,73.4516,0.0437075,14.0187,85.7782,519.622,0.950944,36.5419,4626.53,71.057,0,0.0036281,62.5794,0
6364,0,0,0,0,0,25.4914,23.2107,76.3397,0,7.35979,5609.74,0.914613,92.5472,109.49,73.463,0.0437075,14.0187,146.011,519.622,0.950403,36.5424,4626.54,71.0496,0,0.00362789,118.531,-7.89E-18
6364,0,0,0,0,0,25.4914,23.2107,76.3397,0,7.35979,5609.74,0.914613,92.5472,109.49,73.463,0.0437075,14.0187,146.011,519.622,0.950403,36.5424,4626.54,71.0496,0,0.00362789,118.531,-7.89E-18
6365,0,0,0,0,0,25.46,23.2079,76.3249,0,7.35994,5609.03,0.914613,92.5452,109.486,73.4582,0.0437075,14.0187,132.285,519.622,0.950503,36.5431,4626.55,71.3962,0,0.0036274,102.58,0
6365,0,0,0,0,0,25.46,23.2079,76.3249,0,7.35994,5609.03,0.914613,92.5452,109.486,73.4582,0.0437075,14.0187,132.285,519.622,0.950503,36.5431,4626.55,71.3962,0,0.0036274,102.58,0
6366,0,0,0,0,0,25.4317,23.2035,76.2876,0,7.36025,5606.99,0.914614,92.5439,109.478,73.4516,0.0437075,14.0187,106.001,519.622,0.950835,36.5436,4626.56,71.3873,0,0.00362716,79.3168,0
6366,0,0,0,0,0,25.4317,23.2035,76.2876,0,7.36025,5606.99,0.914614,92.5439,109.478,73.4516,0.0437075,14.0187,106.001,519.622,0.950835,36.5436,4626.56,71.3873,0,0.00362716,79.3168,0
6367,0,0,0,0,0,25.4516,23.2027,76.273,0,7.3604,5606.08,0.914615,92.5447,109.476,73.4514,0.0436785,14.0845,85.7797,519.559,0.950997,36.5438,4626.57,71.0648,0,0.00362715,62.5834,3.95E-18
6367,0,0,0,0,0,25.4516,23.2027,76.273,0,7.3604,5606.08,0.914615,92.5447,109.476,73.4514,0.0436785,14.0845,85.7797,519.559,0.950997,36.5438,4626.57,71.0648,0,0.00362715,62.5834,3.95E-18
6368,0,0,0,0,0,25.5011,23.2102,76.3297,0,7.36001,5609.14,0.914616,92.5478,109.489,73.4627,0.0436785,14.0845,146.014,519.559,0.95051,36.5442,4626.58,71.057,0,0.00362695,118.534,-7.90E-18
6368,0,0,0,0,0,25.5011,23.2102,76.3297,0,7.36001,5609.14,0.914616,92.5478,109.489,73.4627,0.0436785,14.0845,146.014,519.559,0.95051,36.5442,4626.58,71.057,0,0.00362695,118.534,-7.90E-18
6369,0,0,0,0,0,25.4691,23.2095,76.3329,0,7.36008,5609.42,0.914616,92.5461,109.488,73.4609,0.0436785,14.0845,132.279,519.559,0.950445,36.545,4626.59,71.4031,0,0.00362648,102.577,7.90E-18
6369,0,0,0,0,0,25.4691,23.2095,76.3329,0,7.36008,5609.42,0.914616,92.5461,109.488,73.4609,0.0436785,14.0845,132.279,519.559,0.950445,36.545,4626.59,71.4031,0,0.00362648,102.577,7.90E-18
6370,0,0,0,0,0,25.4392,23.2043,76.2963,0,7.3604,5607.47,0.914617,92.5436,109.48,73.4528,0.0436785,14.0845,105.997,519.559,0.950748,36.5454,4626.6,71.3935,0,0.00362625,79.3194,0
6370,0,0,0,0,0,25.4392,23.2043,76.2963,0,7.3604,5607.47,0.914617,92.5436,109.48,73.4528,0.0436785,14.0845,105.997,519.559,0.950748,36.5454,4626.6,71.3935,0,0.00362625,79.3194,0
6371,0,0,0,0,0,25.4373,23.2018,76.2712,0,7.36065,5606.02,0.914618,92.5432,109.475,73.4498,0.0436514,14.0845,85.776,523.042,0.950988,36.5456,4626.61,71.0701,0,0.00362625,62.5878,0
6371,0,0,0,0,0,25.4373,23.2018,76.2712,0,7.36065,5606.02,0.914618,92.5432,109.475,73.4498,0.0436514,14.0845,85.776,523.042,0.950988,36.5456,4626.61,71.0701,0,0.00362625,62.5878,0
6372,0,0,0,0,0,25.5063,23.2074,76.3166,0,7.3604,5608.43,0.914619,92.545,109.484,73.4588,0.0436514,14.0845,146.012,523.042,0.950598,36.546,4626.63,71.0615,0,0.00362607,118.539,-7.90E-18
6372,0,0,0,0,0,25.5063,23.2074,76.3166,0,7.3604,5608.43,0.914619,92.545,109.484,73.4588,0.0436514,14.0845,146.012,523.042,0.950598,36.546,4626.63,71.0615,0,0.00362607,118.539,-7.90E-18
6373,0,0,0,0,0,25.4761,23.2086,76.3374,0,7.36039,5609.69,0.914619,92.5433,109.486,73.4597,0.0436514,14.0845,132.267,523.042,0.950368,36.5467,4626.63,71.4067,0,0.00362562,102.573,0
6373,0,0,0,0,0,25.4761,23.2086,76.3374,0,7.36039,5609.69,0.914619,92.5433,109.486,73.4597,0.0436514,14.0845,132.267,523.042,0.950368,36.5467,4626.63,71.4067,0,0.00362562,102.573,0
6374,0,0,0,0,0,25.4451,23.2035,76.3085,0,7.36067,5608.22,0.91462,92.5395,109.478,73.4513,0.0436514,14.0845,105.984,523.042,0.950576,36.5472,4626.64,71.3959,0,0.00362541,79.3203,0
6374,0,0,0,0,0,25.4451,23.2035,76.3085,0,7.36067,5608.22,0.91462,92.5395,109.478,73.4513,0.0436514,14.0845,105.984,523.042,0.950576,36.5472,4626.64,71.3959,0,0.00362541,79.3203,0
6375,0,0,0,0,0,25.4263,23.1993,76.2766,0,7.36098,5606.46,0.914621,92.5374,109.47,73.4452,0.0436116,14.0845,85.7633,522.968,0.95085,36.5473,4626.66,71.0713,0,0.00362544,62.5909,-3.95E-18
6375,0,0,0,0,0,25.4263,23.1993,76.2766,0,7.36098,5606.46,0.914621,92.5374,109.47,73.4452,0.0436116,14.0845,85.7633,522.968,0.95085,36.5473,4626.66,71.0713,0,0.00362544,62.5909,-3.95E-18
6376,0,0,0,0,0,25.4873,23.2022,76.3065,0,7.3609,5608.06,0.914622,92.537,109.475,73.4503,0.0436116,14.0845,146.003,522.968,0.950574,36.5477,4626.67,71.0613,0,0.00362527,118.547,0
6376,0,0,0,0,0,25.4873,23.2022,76.3065,0,7.3609,5608.06,0.914622,92.537,109.475,73.4503,0.0436116,14.0845,146.003,522.968,0.950574,36.5477,4626.67,71.0613,0,0.00362527,118.547,0
6377,0,0,0,0,0,25.4807,23.2048,76.3399,0,7.3608,5610.02,0.914622,92.5354,109.479,73.4531,0.0436116,14.0845,132.247,522.968,0.950226,36.5484,4626.67,71.4052,0,0.00362484,102.57,0
6377,0,0,0,0,0,25.4807,23.2048,76.3399,0,7.3608,5610.02,0.914622,92.5354,109.479,73.4531,0.0436116,14.0845,132.247,522.968,0.950226,36.5484,4626.67,71.4052,0,0.00362484,102.57,0
6378,0,0,0,0,0,25.4495,23.2009,76.3258,0,7.36103,5609.43,0.914623,92.5311,109.473,73.446,0.0436116,14.0845,105.963,522.968,0.950279,36.5488,4626.68,71.3929,0,0.00362466,79.3195,0
6378,0,0,0,0,0,25.4495,23.2009,76.3258,0,7.36103,5609.43,0.914623,92.5311,109.473,73.446,0.0436116,14.0845,105.963,522.968,0.950279,36.5488,4626.68,71.3929,0,0.00362466,79.3195,0
6379,0,0,0,0,0,25.4211,23.1955,76.2905,0,7.36136,5607.58,0.914624,92.5274,109.463,73.4374,0.0435451,14.0845,85.7426,522.901,0.950551,36.5489,4626.7,71.0665,0,0.00362471,62.5926,0
6379,0,0,0,0,0,25.4211,23.1955,76.2905,0,7.36136,5607.58,0.914624,92.5274,109.463,73.4374,0.0435451,14.0845,85.7426,522.901,0.950551,36.5489,4626.7,71.0665,0,0.00362471,62.5926,0
6380,0,0,0,0,0,25.4613,23.1956,76.3012,0,7.36146,5608.2,0.914625,92.5252,109.463,73.4382,0.0435451,14.0845,145.991,522.901,0.950421,36.5493,4626.71,71.0549,0,0.00362457,118.561,0
6380,0,0,0,0,0,25.4613,23.1956,76.3012,0,7.36146,5608.2,0.914625,92.5252,109.463,73.4382,0.0435451,14.0845,145.991,522.901,0.950421,36.5493,4626.71,71.0549,0,0.00362457,118.561,0
6381,0,0,0,0,0,25.484,23.199,76.3406,0,7.3613,5610.51,0.914625,92.5239,109.469,73.442,0.0435451,14.0845,132.223,522.901,0.950017,36.55,4626.72,71.3974,0,0.00362416,102.569,0
6381,0,0,0,0,0,25.484,23.199,76.3406,0,7.3613,5610.51,0.914625,92.5239,109.469,73.442,0.0435451,14.0845,132.223,522.901,0.950017,36.55,4626.72,71.3974,0,0.00362416,102.569,0
6382,0,0,0,0,0,25.4529,23.1972,76.3446,0,7.36144,5610.97,0.914626,92.5198,109.466,73.4378,0.0435451,14.0845,105.937,522.901,0.949894,36.5504,4626.73,71.3833,0,0.003624,79.3187,0
6382,0,0,0,0,0,25.4529,23.1972,76.3446,0,7.36144,5610.97,0.914626,92.5198,109.466,73.4378,0.0435451,14.0845,105.937,522.901,0.949894,36.5504,4626.73,71.3833,0,0.003624,79.3187,0
6383,0,0,0,0,0,25.4229,23.1912,76.3102,0,7.36177,5609.27,0.914627,92.515,109.455,73.4276,0.0435451,14.0845,85.7164,522.901,0.95013,36.5505,4626.74,71.0552,0,0.00362407,62.5939,-7.90E-18
6383,0,0,0,0,0,25.4229,23.1912,76.3102,0,7.36177,5609.27,0.914627,92.515,109.455,73.4276,0.0435451,14.0845,85.7164,522.901,0.95013,36.5505,4626.74,71.0552,0,0.00362407,62.5939,-7.90E-18
6384,0,0,0,0,0,25.4376,23.1885,76.3005,0,7.36205,5608.86,0.914628,92.5113,109.45,73.4239,0.0434813,14.0845,145.976,522.851,0.950159,36.5509,4626.75,71.0419,0,0.00362394,118.579,0
6384,0,0,0,0,0,25.4376,23.1885,76.3005,0,7.36205,5608.86,0.914628,92.5113,109.45,73.4239,0.0434813,14.0845,145.976,522.851,0.950159,36.5509,4626.75,71.0419,0,0.00362394,118.579,0
6385,0,0,0,0,0,25.487,23.192,76.3392,0,7.36189,5611.14,0.914628,92.5101,109.456,73.428,0.0434813,14.0845,132.199,522.851,0.94976,36.5515,4626.76,71.383,0,0.00362355,102.573,-7.91E-18
6385,0,0,0,0,0,25.487,23.192,76.3392,0,7.36189,5611.14,0.914628,92.5101,109.456,73.428,0.0434813,14.0845,132.199,522.851,0.94976,36.5515,4626.76,71.383,0,0.00362355,102.573,-7.91E-18
6386,0,0,0,0,0,25.4556,23.1924,76.3608,0,7.36192,5612.58,0.914629,92.5066,109.457,73.4268,0.0434813,14.0845,105.907,522.851,0.949478,36.5519,4626.77,71.3674,0,0.00362341,79.3188,0
6386,0,0,0,0,0,25.4556,23.1924,76.3608,0,7.36192,5612.58,0.914629,92.5066,109.457,73.4268,0.0434813,14.0845,105.907,522.851,0.949478,36.5519,4626.77,71.3674,0,0.00362341,79.3188,0
6387,0,0,0,0,0,25.4249,23.1867,76.3328,0,7.3622,5611.32,0.91463,92.5012,109.447,73.4165,0.0434813,14.0845,85.6863,522.851,0.949634,36.552,4626.78,71.0376,0,0.0036235,62.595,0
6387,0,0,0,0,0,25.4249,23.1867,76.3328,0,7.3622,5611.32,0.91463,92.5012,109.447,73.4165,0.0434813,14.0845,85.6863,522.851,0.949634,36.552,4626.78,71.0376,0,0.0036235,62.595,0
6388,0,0,0,0,0,25.4175,23.1812,76.3039,0,7.36263,5609.95,0.91463,92.4959,109.437,73.4083,0.0434358,14.0845,145.96,522.82,0.949807,36.5523,4626.79,71.0227,0,0.00362338,118.601,7.91E-18
6388,0,0,0,0,0,25.4175,23.1812,76.3039,0,7.36263,5609.95,0.91463,92.4959,109.437,73.4083,0.0434358,14.0845,145.96,522.82,0.949807,36.5523,4626.79,71.0227,0,0.00362338,118.601,7.91E-18
6389,0,0,0,0,0,25.4856,23.1841,76.337,0,7.3625,5611.9,0.914631,92.4946,109.442,73.4117,0.0434358,14.0845,132.175,522.82,0.949462,36.553,4626.8,71.3624,0,0.003623,102.583,0
6389,0,0,0,0,0,25.4856,23.1841,76.337,0,7.3625,5611.9,0.914631,92.4946,109.442,73.4117,0.0434358,14.0845,132.175,522.82,0.949462,36.553,4626.8,71.3624,0,0.003623,102.583,0
6390,0,0,0,0,0,25.4573,23.1862,76.3707,0,7.36244,5614.01,0.914632,92.4918,109.445,73.413,0.0434358,14.0845,105.876,522.82,0.949076,36.5533,4626.81,71.3454,0,0.00362288,79.3198,0
6390,0,0,0,0,0,25.4573,23.1862,76.3707,0,7.36244,5614.01,0.914632,92.4918,109.445,73.413,0.0434358,14.0845,105.876,522.82,0.949076,36.5533,4626.81,71.3454,0,0.00362288,79.3198,0
6391,0,0,0,0,0,25.4268,23.1819,76.3562,0,7.36265,5613.52,0.914633,92.4864,109.438,73.4046,0.0434358,14.0845,85.6536,522.82,0.9491,36.5534,4626.82,71.0141,0,0.00362298,62.5956,3.95E-18
6391,0,0,0,0,0,25.4268,23.1819,76.3562,0,7.36265,5613.52,0.914633,92.4864,109.438,73.4046,0.0434358,14.0845,85.6536,522.82,0.9491,36.5534,4626.82,71.0141,0,0.00362298,62.5956,3.95E-18
6392,0,0,0,0,0,25.4026,23.1739,76.3114,0,7.36318,5611.38,0.914633,92.4795,109.424,73.392,0.0433666,14.0845,145.943,522.809,0.949386,36.5538,4626.83,70.9978,0,0.00362288,118.625,7.91E-18
6392,0,0,0,0,0,25.4026,23.1739,76.3114,0,7.36318,5611.38,0.914633,92.4795,109.424,73.392,0.0433666,14.0845,145.943,522.809,0.949386,36.5538,4626.83,70.9978,0,0.00362288,118.625,7.91E-18
6393,0,0,0,0,0,25.4603,23.1759,76.3354,0,7.36315,5612.82,0.914634,92.4781,109.427,73.3942,0.0433666,14.0845,132.152,522.809,0.949127,36.5544,4626.84,71.3361,0,0.00362251,102.598,7.91E-18
6393,0,0,0,0,0,25.4603,23.1759,76.3354,0,7.36315,5612.82,0.914634,92.4781,109.427,73.3942,0.0433666,14.0845,132.152,522.809,0.949127,36.5544,4626.84,71.3361,0,0.00362251,102.598,7.91E-18
6394,0,0,0,0,0,25.4585,23.179,76.375,0,7.363,5615.23,0.914635,92.476,109.432,73.3972,0.0433666,14.0845,105.844,522.809,0.948697,36.5547,4626.85,71.3179,0,0.00362239,79.322,0
6394,0,0,0,0,0,25.4585,23.179,76.375,0,7.363,5615.23,0.914635,92.476,109.432,73.3972,0.0433666,14.0845,105.844,522.809,0.948697,36.5547,4626.85,71.3179,0,0.00362239,79.322,0
6395,0,0,0,0,0,25.4286,23.1768,76.378,0,7.36313,5615.72,0.914636,92.4711,109.429,73.3918,0.0433666,14.0845,85.6193,522.809,0.948561,36.5548,4626.86,70.9853,0,0.00362251,62.596,-3.95E-18
6395,0,0,0,0,0,25.4286,23.1768,76.378,0,7.36313,5615.72,0.914636,92.4711,109.429,73.3918,0.0433666,14.0845,85.6193,522.809,0.948561,36.5548,4626.86,70.9853,0,0.00362251,62.596,-3.95E-18
6396,0,0,0,0,0,25.3955,23.1669,76.3227,0,7.36371,5613.11,0.914636,92.4628,109.412,73.3755,0.0432982,14.0845,145.927,522.818,0.948912,36.5551,4626.87,70.9678,0,0.00362242,118.651,0
6396,0,0,0,0,0,25.3955,23.1669,76.3227,0,7.36371,5613.11,0.914636,92.4628,109.412,73.3755,0.0432982,14.0845,145.927,522.818,0.948912,36.5551,4626.87,70.9678,0,0.00362242,118.651,0
6397,0,0,0,0,0,25.4331,23.1678,76.336,0,7.36381,5613.95,0.914637,92.4611,109.412,73.3763,0.0432982,14.0845,132.13,522.818,0.948751,36.5557,4626.88,71.3049,0,0.00362205,102.616,7.91E-18
6397,0,0,0,0,0,25.4331,23.1678,76.336,0,7.36381,5613.95,0.914637,92.4611,109.412,73.3763,0.0432982,14.0845,132.13,522.818,0.948751,36.5557,4626.88,71.3049,0,0.00362205,102.616,7.91E-18
6398,0,0,0,0,0,25.4598,23.171,76.3753,0,7.36362,5616.31,0.914638,92.4594,109.418,73.3798,0.0432982,14.0845,105.813,522.818,0.948333,36.5561,4626.89,71.2856,0,0.00362195,79.3259,0
6398,0,0,0,0,0,25.4598,23.171,76.3753,0,7.36362,5616.31,0.914638,92.4594,109.418,73.3798,0.0432982,14.0845,105.813,522.818,0.948333,36.5561,4626.89,71.2856,0,0.00362195,79.3259,0
6399,0,0,0,0,0,25.4301,23.1711,76.3959,0,7.36364,5617.76,0.914639,92.4552,109.418,73.3778,0.0432982,14.0845,85.584,522.818,0.948045,36.5561,4626.9,70.952,0,0.00362207,62.5962,0
6399,0,0,0,0,0,25.4301,23.1711,76.3959,0,7.36364,5617.76,0.914639,92.4552,109.418,73.3778,0.0432982,14.0845,85.584,522.818,0.948045,36.5561,4626.9,70.952,0,0.00362207,62.5962,0
6400,0,0,0,0,0,25.3952,23.1601,76.3379,0,7.36421,5615.09,0.914639,92.4456,109.399,73.3592,0.0432982,14.0845,145.913,522.818,0.94839,36.5565,4626.92,70.9335,0,0.00362199,118.679,0
6400,0,0,0,0,0,25.3952,23.1601,76.3379,0,7.36421,5615.09,0.914639,92.4456,109.399,73.3592,0.0432982,14.0845,145.913,522.818,0.94839,36.5565,4626.92,70.9335,0,0.00362199,118.679,0
6401,0,0,0,0,0,25.4087,23.1597,76.3399,0,7.36443,5615.32,0.91464,92.4436,109.398,73.3582,0.0432526,14.0845,132.108,522.847,0.948329,36.5571,4626.92,71.2695,0,0.00362164,102.637,-7.91E-18
6401,0,0,0,0,0,25.4087,23.1597,76.3399,0,7.36443,5615.32,0.91464,92.4436,109.398,73.3582,0.0432526,14.0845,132.108,522.847,0.948329,36.5571,4626.92,71.2695,0,0.00362164,102.637,-7.91E-18
6402,0,0,0,0,0,25.4613,23.1625,76.3737,0,7.36426,5617.34,0.914641,92.4419,109.402,73.3612,0.0432526,14.0845,105.782,522.847,0.94797,36.5574,4626.93,71.2492,0,0.00362153,79.3321,0
6402,0,0,0,0,0,25.4613,23.1625,76.3737,0,7.36426,5617.34,0.914641,92.4419,109.402,73.3612,0.0432526,14.0845,105.782,522.847,0.94797,36.5574,4626.93,71.2492,0,0.00362153,79.3321,0
6403,0,0,0,0,0,25.4308,23.1643,76.4067,0,7.36417,5619.44,0.914642,92.4387,109.405,73.362,0.0432526,14.0845,85.5484,522.847,0.947581,36.5574,4626.95,70.9146,0,0.00362167,62.5962,0
6403,0,0,0,0,0,25.4308,23.1643,76.4067,0,7.36417,5619.44,0.914642,92.4387,109.405,73.362,0.0432526,14.0845,85.5484,522.847,0.947581,36.5574,4626.95,70.9146,0,0.00362167,62.5962,0
6404,0,0,0,0,0,25.3953,23.1537,76.3567,0,7.36469,5617.3,0.914642,92.4283,109.388,73.3432,0.0432526,14.0845,145.899,522.847,0.947831,36.5578,4626.96,70.8954,0,0.0036216,118.707,7.91E-18
6404,0,0,0,0,0,25.3953,23.1537,76.3567,0,7.36469,5617.3,0.914642,92.4283,109.388,73.3432,0.0432526,14.0845,145.899,522.847,0.947831,36.5578,4626.96,70.8954,0,0.0036216,118.707,7.91E-18
6405,0,0,0,0,0,25.3887,23.1519,76.3472,0,7.365,5616.9,0.914643,92.4259,109.384,73.3402,0.0431875,14.0845,132.085,522.895,0.94787,36.5584,4626.96,71.2303,0,0.00362125,102.658,0
6405,0,0,0,0,0,25.3887,23.1519,76.3472,0,7.365,5616.9,0.914643,92.4259,109.384,73.3402,0.0431875,14.0845,132.085,522.895,0.94787,36.5584,4626.96,71.2303,0,0.00362125,102.658,0
6406,0,0,0,0,0,25.4567,23.1538,76.372,0,7.3649,5618.4,0.914644,92.4243,109.387,73.3423,0.0431875,14.0845,105.754,522.895,0.9476,36.5587,4626.98,71.2093,0,0.00362115,79.3403,0
6406,0,0,0,0,0,25.4567,23.1538,76.372,0,7.3649,5618.4,0.914644,92.4243,109.387,73.3423,0.0431875,14.0845,105.754,522.895,0.9476,36.5587,4626.98,71.2093,0,0.00362115,79.3403,0
6407,0,0,0,0,0,25.4313,23.1567,76.4114,0,7.36472,5620.8,0.914645,92.4219,109.392,73.345,0.0431875,14.0845,85.5137,522.895,0.947169,36.5587,4626.99,70.874,0,0.00362128,62.5965,0
6407,0,0,0,0,0,25.4313,23.1567,76.4114,0,7.36472,5620.8,0.914645,92.4219,109.392,73.345,0.0431875,14.0845,85.5137,522.895,0.947169,36.5587,4626.99,70.874,0,0.00362128,62.5965,0
6408,0,0,0,0,0,25.3962,23.1478,76.3782,0,7.36514,5619.63,0.914645,92.4115,109.377,73.3281,0.0431875,14.0845,145.888,522.895,0.947256,36.559,4627,70.8541,0,0.00362122,118.735,0
